# Intensity Error [H,0,0] DeltaE [0,K,0] [0,0,L]
#  shape: 40x50x1x1
1.269742e-04 5.011388e-05 6.900000e+00 1.299994e+00 0.000000e+00 0.000000e+00
-6.299392e-05 3.393613e-05 6.900000e+00 1.499994e+00 0.000000e+00 0.000000e+00
-4.631631e-05 4.502423e-05 6.900000e+00 1.699994e+00 0.000000e+00 0.000000e+00
-3.077830e-05 3.401118e-05 6.900000e+00 1.899993e+00 0.000000e+00 0.000000e+00
8.720641e-05 3.231104e-05 6.900000e+00 2.099993e+00 0.000000e+00 0.000000e+00
1.041525e-04 3.400317e-05 6.900000e+00 2.299993e+00 0.000000e+00 0.000000e+00
2.420187e-04 4.501199e-05 6.900000e+00 2.499993e+00 0.000000e+00 0.000000e+00
1.947156e-04 4.065809e-05 6.900000e+00 2.699993e+00 0.000000e+00 0.000000e+00
5.577838e-05 1.093945e-05 6.900000e+00 2.899992e+00 0.000000e+00 0.000000e+00
1.384002e-05 3.220138e-05 6.900000e+00 3.099992e+00 0.000000e+00 0.000000e+00
-1.295702e-05 3.379456e-05 6.900000e+00 3.299992e+00 0.000000e+00 0.000000e+00
9.523911e-05 3.072099e-05 6.900000e+00 3.499992e+00 0.000000e+00 0.000000e+00
1.637548e-05 7.944314e-06 6.900000e+00 3.699992e+00 0.000000e+00 0.000000e+00
1.351208e-04 2.822331e-05 6.900000e+00 3.899992e+00 0.000000e+00 0.000000e+00
1.323361e-04 2.853752e-05 6.900000e+00 4.099991e+00 0.000000e+00 0.000000e+00
9.915634e-05 4.101629e-05 6.900000e+00 4.299991e+00 0.000000e+00 0.000000e+00
-1.163472e-05 3.057833e-05 6.900000e+00 4.499991e+00 0.000000e+00 0.000000e+00
-3.219637e-05 9.723042e-06 6.900000e+00 4.699991e+00 0.000000e+00 0.000000e+00
-4.657099e-05 1.233012e-05 6.900000e+00 4.899991e+00 0.000000e+00 0.000000e+00
8.737942e-05 3.563437e-05 7.100000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
2.092851e-05 6.994911e-06 7.100000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
-1.629184e-05 7.847553e-06 7.100000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
7.499008e-05 3.246706e-05 7.100000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
6.424629e-05 3.401446e-05 7.100000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
3.650962e-05 3.604262e-05 7.100000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
1.107753e-04 3.367127e-05 7.100000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
9.269971e-05 3.365687e-05 7.100000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
2.907461e-05 7.391118e-06 7.100000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
1.229811e-04 3.369676e-05 7.100000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
8.535900e-05 3.389224e-05 7.100000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
-1.657537e-04 1.689795e-05 7.100000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
-1.794241e-05 3.766048e-05 7.100000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
1.329766e-04 6.350952e-05 7.100000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
6.060013e-04 7.965513e-05 7.100000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
1.536704e-03 1.211328e-04 7.100000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
1.617949e-03 1.190362e-04 7.100000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
2.615516e-03 1.687096e-04 7.100000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
2.819785e-03 1.716061e-04 7.100000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
3.656156e-03 1.870991e-04 7.100000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
4.986974e-03 2.149170e-04 7.100000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
6.550125e-03 2.253260e-04 7.100000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
9.172195e-03 2.809449e-04 7.100000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
1.280798e-02 3.461174e-04 7.100000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.475632e-02 3.670738e-04 7.100000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
1.440323e-02 3.466618e-04 7.100000e+00 9.999514e-02 0.000000e+00 0.000000e+00
1.283138e-02 3.142704e-04 7.100000e+00 2.999949e-01 0.000000e+00 0.000000e+00
1.148664e-02 2.990374e-04 7.100000e+00 4.999948e-01 0.000000e+00 0.000000e+00
1.054839e-02 2.977621e-04 7.100000e+00 6.999946e-01 0.000000e+00 0.000000e+00
5.720266e-03 2.085773e-04 7.100000e+00 8.999944e-01 0.000000e+00 0.000000e+00
2.140953e-03 1.088284e-04 7.100000e+00 1.099994e+00 0.000000e+00 0.000000e+00
5.759735e-04 7.020511e-05 7.100000e+00 1.299994e+00 0.000000e+00 0.000000e+00
-1.393372e-04 2.242572e-05 7.100000e+00 1.499994e+00 0.000000e+00 0.000000e+00
-1.199653e-04 3.721086e-05 7.100000e+00 1.699994e+00 0.000000e+00 0.000000e+00
1.353638e-04 5.653013e-05 7.100000e+00 1.899993e+00 0.000000e+00 0.000000e+00
-1.439922e-05 3.473157e-05 7.100000e+00 2.099993e+00 0.000000e+00 0.000000e+00
-4.121143e-07 3.114489e-05 7.100000e+00 2.299993e+00 0.000000e+00 0.000000e+00
-7.491190e-05 3.156028e-05 7.100000e+00 2.499993e+00 0.000000e+00 0.000000e+00
-2.634632e-05 1.584834e-05 7.100000e+00 2.699993e+00 0.000000e+00 0.000000e+00
9.747047e-05 2.968167e-05 7.100000e+00 2.899992e+00 0.000000e+00 0.000000e+00
4.999327e-05 3.001615e-05 7.100000e+00 3.099992e+00 0.000000e+00 0.000000e+00
-7.220846e-05 1.429465e-05 7.100000e+00 3.299992e+00 0.000000e+00 0.000000e+00
4.470021e-06 2.803895e-05 7.100000e+00 3.499992e+00 0.000000e+00 0.000000e+00
3.778812e-05 2.803902e-05 7.100000e+00 3.699992e+00 0.000000e+00 0.000000e+00
1.810446e-04 3.864896e-05 7.100000e+00 3.899992e+00 0.000000e+00 0.000000e+00
1.414528e-04 2.901523e-05 7.100000e+00 4.099991e+00 0.000000e+00 0.000000e+00
1.112780e-04 2.757806e-05 7.100000e+00 4.299991e+00 0.000000e+00 0.000000e+00
9.617435e-05 2.559663e-05 7.100000e+00 4.499991e+00 0.000000e+00 0.000000e+00
6.162601e-05 2.529493e-05 7.100000e+00 4.699991e+00 0.000000e+00 0.000000e+00
-3.182493e-06 4.889388e-06 7.100000e+00 4.899991e+00 0.000000e+00 0.000000e+00
-4.013617e-05 1.794201e-05 7.300000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
-3.853084e-06 2.757957e-06 7.300000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
1.533779e-05 8.020310e-06 7.300000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
4.945837e-05 9.630457e-06 7.300000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
1.489276e-04 3.640123e-05 7.300000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
2.523903e-04 4.973653e-05 7.300000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
4.998105e-05 1.134311e-05 7.300000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
-1.731943e-05 1.342218e-05 7.300000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
1.030440e-05 8.540815e-06 7.300000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
1.387454e-04 3.569731e-05 7.300000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
-7.592788e-06 1.522032e-05 7.300000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
-7.791861e-05 4.973123e-06 7.300000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
4.114524e-05 1.389726e-05 7.300000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
2.084801e-04 5.317727e-05 7.300000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
5.417644e-04 5.598438e-05 7.300000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
1.083490e-03 1.045109e-04 7.300000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
8.729720e-04 8.264457e-05 7.300000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
1.074195e-03 7.883018e-05 7.300000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
1.928172e-03 1.099272e-04 7.300000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
2.537213e-03 1.193186e-04 7.300000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
3.944938e-03 1.399636e-04 7.300000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
8.098620e-03 2.582004e-04 7.300000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
9.068073e-03 2.627382e-04 7.300000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
9.859273e-03 2.515712e-04 7.300000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.277627e-02 2.977568e-04 7.300000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
1.554622e-02 3.252244e-04 7.300000e+00 9.999514e-02 0.000000e+00 0.000000e+00
2.005859e-02 3.948212e-04 7.300000e+00 2.999949e-01 0.000000e+00 0.000000e+00
1.991046e-02 3.853154e-04 7.300000e+00 4.999948e-01 0.000000e+00 0.000000e+00
1.635841e-02 3.425391e-04 7.300000e+00 6.999946e-01 0.000000e+00 0.000000e+00
1.053954e-02 2.800859e-04 7.300000e+00 8.999944e-01 0.000000e+00 0.000000e+00
5.170992e-03 2.004389e-04 7.300000e+00 1.099994e+00 0.000000e+00 0.000000e+00
1.214509e-03 8.159616e-05 7.300000e+00 1.299994e+00 0.000000e+00 0.000000e+00
4.347801e-04 6.166363e-05 7.300000e+00 1.499994e+00 0.000000e+00 0.000000e+00
1.948962e-04 4.432531e-05 7.300000e+00 1.699994e+00 0.000000e+00 0.000000e+00
-4.267283e-05 1.556110e-05 7.300000e+00 1.899993e+00 0.000000e+00 0.000000e+00
-9.728872e-05 3.183152e-05 7.300000e+00 2.099993e+00 0.000000e+00 0.000000e+00
3.797730e-05 2.795529e-05 7.300000e+00 2.299993e+00 0.000000e+00 0.000000e+00
-3.652520e-05 1.757298e-05 7.300000e+00 2.499993e+00 0.000000e+00 0.000000e+00
1.389025e-04 5.853863e-05 7.300000e+00 2.699993e+00 0.000000e+00 0.000000e+00
8.953284e-05 3.016692e-05 7.300000e+00 2.899992e+00 0.000000e+00 0.000000e+00
-1.091858e-04 3.210685e-05 7.300000e+00 3.099992e+00 0.000000e+00 0.000000e+00
1.022315e-04 3.636577e-05 7.300000e+00 3.299992e+00 0.000000e+00 0.000000e+00
8.069487e-05 2.927103e-05 7.300000e+00 3.499992e+00 0.000000e+00 0.000000e+00
1.000674e-04 2.782447e-05 7.300000e+00 3.699992e+00 0.000000e+00 0.000000e+00
6.076157e-05 9.029281e-06 7.300000e+00 3.899992e+00 0.000000e+00 0.000000e+00
1.020665e-04 2.520484e-05 7.300000e+00 4.099991e+00 0.000000e+00 0.000000e+00
7.210038e-06 7.890483e-06 7.300000e+00 4.299991e+00 0.000000e+00 0.000000e+00
9.656229e-05 2.602161e-05 7.300000e+00 4.499991e+00 0.000000e+00 0.000000e+00
6.578356e-05 3.727977e-05 7.300000e+00 4.699991e+00 0.000000e+00 0.000000e+00
8.439659e-06 9.124813e-06 7.300000e+00 4.899991e+00 0.000000e+00 0.000000e+00
3.484966e-04 7.373821e-05 7.500000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
9.742249e-05 1.565822e-05 7.500000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
1.304008e-04 5.478466e-05 7.500000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
1.295798e-04 3.910070e-05 7.500000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
1.242020e-04 4.220117e-05 7.500000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
3.987009e-04 6.550762e-05 7.500000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
8.709884e-05 4.137306e-05 7.500000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
2.468775e-04 5.377308e-05 7.500000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
9.576448e-05 4.178410e-05 7.500000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
3.073731e-04 5.169566e-05 7.500000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
2.147008e-04 6.213071e-05 7.500000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
-2.118497e-04 2.672571e-05 7.500000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
3.130520e-04 6.427781e-05 7.500000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
2.826012e-04 4.311191e-05 7.500000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
8.900045e-04 9.986807e-05 7.500000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
6.621645e-04 6.366983e-05 7.500000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
6.785157e-04 8.167339e-05 7.500000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
8.378171e-04 9.485662e-05 7.500000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
3.412823e-03 1.839409e-04 7.500000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
5.350234e-03 2.174960e-04 7.500000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
7.055346e-03 2.368513e-04 7.500000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
1.024454e-02 2.950597e-04 7.500000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
1.195313e-02 3.201214e-04 7.500000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
1.251112e-02 3.159051e-04 7.500000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.517117e-02 3.437650e-04 7.500000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
1.773567e-02 3.665547e-04 7.500000e+00 9.999514e-02 0.000000e+00 0.000000e+00
2.136764e-02 4.057903e-04 7.500000e+00 2.999949e-01 0.000000e+00 0.000000e+00
2.387066e-02 4.352219e-04 7.500000e+00 4.999948e-01 0.000000e+00 0.000000e+00
1.926768e-02 3.888410e-04 7.500000e+00 6.999946e-01 0.000000e+00 0.000000e+00
1.060359e-02 2.697706e-04 7.500000e+00 8.999944e-01 0.000000e+00 0.000000e+00
5.533981e-03 1.915960e-04 7.500000e+00 1.099994e+00 0.000000e+00 0.000000e+00
2.708733e-03 1.499316e-04 7.500000e+00 1.299994e+00 0.000000e+00 0.000000e+00
7.460682e-04 7.568212e-05 7.500000e+00 1.499994e+00 0.000000e+00 0.000000e+00
9.159956e-05 4.264557e-05 7.500000e+00 1.699994e+00 0.000000e+00 0.000000e+00
2.178653e-05 2.905984e-05 7.500000e+00 1.899993e+00 0.000000e+00 0.000000e+00
4.694734e-05 4.024986e-05 7.500000e+00 2.099993e+00 0.000000e+00 0.000000e+00
2.342085e-05 3.292644e-05 7.500000e+00 2.299993e+00 0.000000e+00 0.000000e+00
3.510341e-04 5.449120e-05 7.500000e+00 2.499993e+00 0.000000e+00 0.000000e+00
5.975395e-05 1.783011e-05 7.500000e+00 2.699993e+00 0.000000e+00 0.000000e+00
1.015080e-04 3.890059e-05 7.500000e+00 2.899992e+00 0.000000e+00 0.000000e+00
2.270541e-04 4.506356e-05 7.500000e+00 3.099992e+00 0.000000e+00 0.000000e+00
2.993959e-05 1.484034e-05 7.500000e+00 3.299992e+00 0.000000e+00 0.000000e+00
1.619156e-04 3.620507e-05 7.500000e+00 3.499992e+00 0.000000e+00 0.000000e+00
1.661406e-04 2.732211e-05 7.500000e+00 3.699992e+00 0.000000e+00 0.000000e+00
1.576622e-04 2.712003e-05 7.500000e+00 3.899992e+00 0.000000e+00 0.000000e+00
1.822475e-04 3.513134e-05 7.500000e+00 4.099991e+00 0.000000e+00 0.000000e+00
-3.991268e-05 1.432793e-05 7.500000e+00 4.299991e+00 0.000000e+00 0.000000e+00
1.359138e-04 2.665088e-05 7.500000e+00 4.499991e+00 0.000000e+00 0.000000e+00
1.857248e-04 3.631510e-05 7.500000e+00 4.699991e+00 0.000000e+00 0.000000e+00
3.989729e-05 4.054770e-05 7.500000e+00 4.899991e+00 0.000000e+00 0.000000e+00
8.781211e-05 1.676362e-05 7.700000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
2.311616e-04 5.413185e-05 7.700000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
8.966383e-05 1.569554e-05 7.700000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
8.126268e-05 4.082139e-05 7.700000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
2.554738e-04 7.531777e-05 7.700000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
4.221054e-04 7.708746e-05 7.700000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
2.123461e-05 4.427817e-05 7.700000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
3.861475e-04 6.370178e-05 7.700000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
6.011258e-04 7.903283e-05 7.700000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
5.952771e-04 7.893228e-05 7.700000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
4.435466e-04 6.603757e-05 7.700000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
4.608978e-04 5.628519e-05 7.700000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
1.130067e-03 9.905267e-05 7.700000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
1.239292e-03 7.982988e-05 7.700000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
1.978071e-03 7.945724e-05 7.700000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
5.235139e-03 1.134333e-04 7.700000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
1.353495e-02 1.608572e-04 7.700000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
2.227267e-02 1.965837e-04 7.700000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
2.868508e-02 2.137023e-04 7.700000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
4.394824e-02 2.749098e-04 7.700000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
6.534620e-02 3.396274e-04 7.700000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
8.369964e-02 3.722749e-04 7.700000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
9.453894e-02 3.952741e-04 7.700000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
1.046750e-01 4.094285e-04 7.700000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.197740e-01 4.456190e-04 7.700000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
1.276138e-01 4.795258e-04 7.700000e+00 9.999514e-02 0.000000e+00 0.000000e+00
1.118193e-01 4.539191e-04 7.700000e+00 2.999949e-01 0.000000e+00 0.000000e+00
1.097043e-01 4.395696e-04 7.700000e+00 4.999948e-01 0.000000e+00 0.000000e+00
9.996721e-02 3.990364e-04 7.700000e+00 6.999946e-01 0.000000e+00 0.000000e+00
6.509530e-02 3.201845e-04 7.700000e+00 8.999944e-01 0.000000e+00 0.000000e+00
3.204972e-02 2.284799e-04 7.700000e+00 1.099994e+00 0.000000e+00 0.000000e+00
1.071218e-02 1.362573e-04 7.700000e+00 1.299994e+00 0.000000e+00 0.000000e+00
3.401893e-03 8.781627e-05 7.700000e+00 1.499994e+00 0.000000e+00 0.000000e+00
6.761164e-04 4.289916e-05 7.700000e+00 1.699994e+00 0.000000e+00 0.000000e+00
1.936615e-04 3.613750e-05 7.700000e+00 1.899993e+00 0.000000e+00 0.000000e+00
2.937296e-04 4.113582e-05 7.700000e+00 2.099993e+00 0.000000e+00 0.000000e+00
3.958154e-04 5.037016e-05 7.700000e+00 2.299993e+00 0.000000e+00 0.000000e+00
7.516919e-04 7.139732e-05 7.700000e+00 2.499993e+00 0.000000e+00 0.000000e+00
5.043813e-04 5.196743e-05 7.700000e+00 2.699993e+00 0.000000e+00 0.000000e+00
4.321950e-04 4.659757e-05 7.700000e+00 2.899992e+00 0.000000e+00 0.000000e+00
3.623665e-04 5.917393e-05 7.700000e+00 3.099992e+00 0.000000e+00 0.000000e+00
2.311800e-04 3.817854e-05 7.700000e+00 3.299992e+00 0.000000e+00 0.000000e+00
1.371693e-04 1.288757e-05 7.700000e+00 3.499992e+00 0.000000e+00 0.000000e+00
4.180630e-04 4.951233e-05 7.700000e+00 3.699992e+00 0.000000e+00 0.000000e+00
5.022455e-04 6.125329e-05 7.700000e+00 3.899992e+00 0.000000e+00 0.000000e+00
3.739905e-04 4.582026e-05 7.700000e+00 4.099991e+00 0.000000e+00 0.000000e+00
3.446634e-04 4.479858e-05 7.700000e+00 4.299991e+00 0.000000e+00 0.000000e+00
3.617106e-04 4.811184e-05 7.700000e+00 4.499991e+00 0.000000e+00 0.000000e+00
2.486172e-04 4.929494e-05 7.700000e+00 4.699991e+00 0.000000e+00 0.000000e+00
1.705881e-04 4.178035e-05 7.700000e+00 4.899991e+00 0.000000e+00 0.000000e+00
-5.030652e-05 5.159893e-05 7.900000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
6.522835e-05 1.462650e-05 7.900000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
2.670113e-04 5.849028e-05 7.900000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
2.403680e-04 5.782086e-05 7.900000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
1.899198e-04 4.466401e-05 7.900000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
3.029152e-04 8.292738e-05 7.900000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
5.922989e-05 4.261183e-05 7.900000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
-4.082904e-06 1.872474e-05 7.900000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
1.607335e-04 5.948331e-05 7.900000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
6.121499e-04 8.759935e-05 7.900000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
9.088790e-04 1.152730e-04 7.900000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
1.306290e-03 1.231464e-04 7.900000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
2.538871e-03 1.575402e-04 7.900000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
4.308471e-03 2.023322e-04 7.900000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
9.494073e-03 2.821151e-04 7.900000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
3.143801e-02 5.214938e-04 7.900000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
8.879510e-02 9.376903e-04 7.900000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
1.490283e-01 1.216433e-03 7.900000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
1.850583e-01 1.278072e-03 7.900000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
2.831660e-01 1.597782e-03 7.900000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
4.240518e-01 1.995855e-03 7.900000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
5.663832e-01 2.346826e-03 7.900000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
6.113101e-01 2.341007e-03 7.900000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
6.699024e-01 2.390580e-03 7.900000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
7.846730e-01 2.639882e-03 7.900000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
8.447516e-01 2.822867e-03 7.900000e+00 9.999514e-02 0.000000e+00 0.000000e+00
7.214620e-01 2.526580e-03 7.900000e+00 2.999949e-01 0.000000e+00 0.000000e+00
6.704509e-01 2.373179e-03 7.900000e+00 4.999948e-01 0.000000e+00 0.000000e+00
6.268368e-01 2.301299e-03 7.900000e+00 6.999946e-01 0.000000e+00 0.000000e+00
4.391035e-01 1.942788e-03 7.900000e+00 8.999944e-01 0.000000e+00 0.000000e+00
2.207540e-01 1.379481e-03 7.900000e+00 1.099994e+00 0.000000e+00 0.000000e+00
6.844830e-02 7.073785e-04 7.900000e+00 1.299994e+00 0.000000e+00 0.000000e+00
1.864259e-02 3.597900e-04 7.900000e+00 1.499994e+00 0.000000e+00 0.000000e+00
5.322088e-03 1.957926e-04 7.900000e+00 1.699994e+00 0.000000e+00 0.000000e+00
2.366059e-03 1.479414e-04 7.900000e+00 1.899993e+00 0.000000e+00 0.000000e+00
1.279312e-03 9.971030e-05 7.900000e+00 2.099993e+00 0.000000e+00 0.000000e+00
1.091307e-03 8.922464e-05 7.900000e+00 2.299993e+00 0.000000e+00 0.000000e+00
1.291643e-03 9.938569e-05 7.900000e+00 2.499993e+00 0.000000e+00 0.000000e+00
1.037175e-03 8.570258e-05 7.900000e+00 2.699993e+00 0.000000e+00 0.000000e+00
1.110710e-03 1.011010e-04 7.900000e+00 2.899992e+00 0.000000e+00 0.000000e+00
3.161205e-04 3.432570e-05 7.900000e+00 3.099992e+00 0.000000e+00 0.000000e+00
3.708595e-04 5.318418e-05 7.900000e+00 3.299992e+00 0.000000e+00 0.000000e+00
3.765699e-04 5.026910e-05 7.900000e+00 3.499992e+00 0.000000e+00 0.000000e+00
6.914129e-04 8.527500e-05 7.900000e+00 3.699992e+00 0.000000e+00 0.000000e+00
4.407642e-04 5.237755e-05 7.900000e+00 3.899992e+00 0.000000e+00 0.000000e+00
3.747291e-04 4.730495e-05 7.900000e+00 4.099991e+00 0.000000e+00 0.000000e+00
5.556835e-04 6.588395e-05 7.900000e+00 4.299991e+00 0.000000e+00 0.000000e+00
3.133471e-04 4.309818e-05 7.900000e+00 4.499991e+00 0.000000e+00 0.000000e+00
2.049944e-04 4.287835e-05 7.900000e+00 4.699991e+00 0.000000e+00 0.000000e+00
2.916643e-04 5.247821e-05 7.900000e+00 4.899991e+00 0.000000e+00 0.000000e+00
