# Intensity Error [H,H,0] DeltaE [0,0,L] [-H,H,0]
#  shape: 80x50x1x1
4.227825e-05 7.513357e-06 3.049993e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.590378e-05 6.984269e-06 3.049993e+00 1.625000e+01 0.000000e+00 5.000000e+00
8.248188e-06 6.635322e-06 3.049993e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.376854e-06 6.601577e-06 3.049993e+00 1.725000e+01 0.000000e+00 5.000000e+00
7.102903e-06 6.895001e-06 3.049993e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.783622e-05 7.183810e-06 3.049993e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.136276e-05 6.933547e-06 3.049993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.096152e-05 6.482545e-06 3.049993e+00 1.925000e+01 0.000000e+00 5.000000e+00
1.882606e-05 5.929527e-06 3.049993e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.771618e-05 5.667978e-06 3.049993e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.533955e-05 5.578050e-06 3.049993e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.508430e-05 5.538701e-06 3.049993e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.763733e-05 5.551787e-06 3.049993e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.563984e-05 5.473133e-06 3.049993e+00 2.225000e+01 0.000000e+00 5.000000e+00
8.821441e-06 5.132298e-06 3.049993e+00 2.275000e+01 0.000000e+00 5.000000e+00
2.989438e-06 4.824613e-06 3.049993e+00 2.325000e+01 0.000000e+00 5.000000e+00
4.985176e-06 4.898320e-06 3.049993e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.068094e-05 5.425707e-06 3.049993e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.545609e-05 6.277167e-06 3.049993e+00 2.475000e+01 0.000000e+00 5.000000e+00
5.604617e-02 1.909547e-04 3.149993e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.875992e-02 1.309673e-04 3.149993e+00 7.500000e-01 0.000000e+00 5.000000e+00
2.048452e-02 7.653082e-05 3.149993e+00 1.250000e+00 0.000000e+00 5.000000e+00
5.901218e-03 3.569695e-05 3.149993e+00 1.750000e+00 0.000000e+00 5.000000e+00
7.237582e-04 1.369905e-05 3.149993e+00 2.250000e+00 0.000000e+00 5.000000e+00
7.765457e-05 8.212861e-06 3.149993e+00 2.750000e+00 0.000000e+00 5.000000e+00
4.788936e-05 7.494495e-06 3.149993e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.192509e-05 7.232293e-06 3.149993e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.902166e-05 7.065386e-06 3.149993e+00 4.250000e+00 0.000000e+00 5.000000e+00
3.082654e-05 6.647027e-06 3.149993e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.914563e-05 5.983561e-06 3.149993e+00 5.250000e+00 0.000000e+00 5.000000e+00
8.232326e-06 5.526134e-06 3.149993e+00 5.750000e+00 0.000000e+00 5.000000e+00
6.798910e-06 5.625021e-06 3.149993e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.227239e-05 5.718828e-06 3.149993e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.310818e-05 5.742997e-06 3.149993e+00 7.250000e+00 0.000000e+00 5.000000e+00
2.784176e-05 5.989019e-06 3.149993e+00 7.750000e+00 0.000000e+00 5.000000e+00
2.625979e-05 6.094968e-06 3.149993e+00 8.250000e+00 0.000000e+00 5.000000e+00
1.996206e-05 5.829552e-06 3.149993e+00 8.750000e+00 0.000000e+00 5.000000e+00
1.630925e-05 5.743257e-06 3.149993e+00 9.250000e+00 0.000000e+00 5.000000e+00
2.026756e-05 5.961560e-06 3.149993e+00 9.750000e+00 0.000000e+00 5.000000e+00
2.735858e-05 6.478585e-06 3.149993e+00 1.025000e+01 0.000000e+00 5.000000e+00
3.605442e-05 6.769189e-06 3.149993e+00 1.075000e+01 0.000000e+00 5.000000e+00
4.678716e-05 6.680766e-06 3.149993e+00 1.125000e+01 0.000000e+00 5.000000e+00
5.842745e-05 6.817867e-06 3.149993e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.254802e-05 7.267371e-06 3.149993e+00 1.225000e+01 0.000000e+00 5.000000e+00
5.975450e-05 7.496977e-06 3.149993e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.386748e-05 7.515058e-06 3.149993e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.392171e-05 7.685703e-06 3.149993e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.491916e-05 8.039358e-06 3.149993e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.227404e-05 8.039199e-06 3.149993e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.957919e-05 8.012613e-06 3.149993e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.037226e-05 7.989449e-06 3.149993e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.581854e-05 7.590353e-06 3.149993e+00 1.625000e+01 0.000000e+00 5.000000e+00
1.015178e-05 6.939196e-06 3.149993e+00 1.675000e+01 0.000000e+00 5.000000e+00
4.991449e-06 6.815372e-06 3.149993e+00 1.725000e+01 0.000000e+00 5.000000e+00
8.507950e-06 6.932009e-06 3.149993e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.509289e-05 6.955339e-06 3.149993e+00 1.825000e+01 0.000000e+00 5.000000e+00
1.766282e-05 6.691346e-06 3.149993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.074201e-05 6.378560e-06 3.149993e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.130547e-05 5.998665e-06 3.149993e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.876425e-05 5.692919e-06 3.149993e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.579191e-05 5.469318e-06 3.149993e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.672262e-05 5.441112e-06 3.149993e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.114451e-05 5.610645e-06 3.149993e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.045578e-05 5.627963e-06 3.149993e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.468486e-05 5.313996e-06 3.149993e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.017105e-05 4.954492e-06 3.149993e+00 2.325000e+01 0.000000e+00 5.000000e+00
1.207397e-05 5.041048e-06 3.149993e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.617311e-05 5.655292e-06 3.149993e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.910473e-05 6.551543e-06 3.149993e+00 2.475000e+01 0.000000e+00 5.000000e+00
2.191772e-02 9.884621e-05 3.249993e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.516156e-02 6.847632e-05 3.249993e+00 7.500000e-01 0.000000e+00 5.000000e+00
8.080287e-03 4.118151e-05 3.249993e+00 1.250000e+00 0.000000e+00 5.000000e+00
2.397300e-03 2.088536e-05 3.249993e+00 1.750000e+00 0.000000e+00 5.000000e+00
3.415079e-04 1.014426e-05 3.249993e+00 2.250000e+00 0.000000e+00 5.000000e+00
4.402686e-05 7.341011e-06 3.249993e+00 2.750000e+00 0.000000e+00 5.000000e+00
2.748480e-05 7.011385e-06 3.249993e+00 3.250000e+00 0.000000e+00 5.000000e+00
2.806267e-05 6.915237e-06 3.249993e+00 3.750000e+00 0.000000e+00 5.000000e+00
2.712786e-05 6.647628e-06 3.249993e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.174584e-05 6.279086e-06 3.249993e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.430890e-05 5.792956e-06 3.249993e+00 5.250000e+00 0.000000e+00 5.000000e+00
8.715108e-06 5.533950e-06 3.249993e+00 5.750000e+00 0.000000e+00 5.000000e+00
8.697973e-06 5.657982e-06 3.249993e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.369456e-05 5.746760e-06 3.249993e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.116469e-05 5.784375e-06 3.249993e+00 7.250000e+00 0.000000e+00 5.000000e+00
2.178629e-05 5.946683e-06 3.249993e+00 7.750000e+00 0.000000e+00 5.000000e+00
1.650578e-05 5.857201e-06 3.249993e+00 8.250000e+00 0.000000e+00 5.000000e+00
8.321981e-06 5.646777e-06 3.249993e+00 8.750000e+00 0.000000e+00 5.000000e+00
5.228456e-06 5.687074e-06 3.249993e+00 9.250000e+00 0.000000e+00 5.000000e+00
1.125592e-05 5.772789e-06 3.249993e+00 9.750000e+00 0.000000e+00 5.000000e+00
1.970695e-05 6.212475e-06 3.249993e+00 1.025000e+01 0.000000e+00 5.000000e+00
2.767251e-05 6.543446e-06 3.249993e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.677264e-05 6.585992e-06 3.249993e+00 1.125000e+01 0.000000e+00 5.000000e+00
4.960265e-05 6.930943e-06 3.249993e+00 1.175000e+01 0.000000e+00 5.000000e+00
5.987380e-05 7.550623e-06 3.249993e+00 1.225000e+01 0.000000e+00 5.000000e+00
6.728301e-05 7.881571e-06 3.249993e+00 1.275000e+01 0.000000e+00 5.000000e+00
6.660795e-05 7.984736e-06 3.249993e+00 1.325000e+01 0.000000e+00 5.000000e+00
6.584678e-05 8.118826e-06 3.249993e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.750178e-05 8.222086e-06 3.249993e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.659320e-05 8.005916e-06 3.249993e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.165004e-05 7.727216e-06 3.249993e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.920182e-05 7.863337e-06 3.249993e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.184232e-05 7.746816e-06 3.249993e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.213103e-05 7.003033e-06 3.249993e+00 1.675000e+01 0.000000e+00 5.000000e+00
1.570683e-05 6.668081e-06 3.249993e+00 1.725000e+01 0.000000e+00 5.000000e+00
1.581601e-05 6.663947e-06 3.249993e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.771246e-05 6.580075e-06 3.249993e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.008623e-05 6.463231e-06 3.249993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.349037e-05 6.235162e-06 3.249993e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.501023e-05 5.984018e-06 3.249993e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.121683e-05 5.771681e-06 3.249993e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.919375e-05 5.664483e-06 3.249993e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.078291e-05 5.826955e-06 3.249993e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.482360e-05 6.016329e-06 3.249993e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.389765e-05 5.936761e-06 3.249993e+00 2.225000e+01 0.000000e+00 5.000000e+00
2.049098e-05 5.652602e-06 3.249993e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.943163e-05 5.384990e-06 3.249993e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.171523e-05 5.491921e-06 3.249993e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.307672e-05 6.047152e-06 3.249993e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.212902e-05 6.900564e-06 3.249993e+00 2.475000e+01 0.000000e+00 5.000000e+00
4.498672e-03 5.148336e-05 3.349993e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.165924e-03 3.637022e-05 3.349993e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.741818e-03 2.318093e-05 3.349993e+00 1.250000e+00 0.000000e+00 5.000000e+00
5.705360e-04 1.387002e-05 3.349993e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.072602e-04 8.773700e-06 3.349993e+00 2.250000e+00 0.000000e+00 5.000000e+00
2.221567e-05 6.920044e-06 3.349993e+00 2.750000e+00 0.000000e+00 5.000000e+00
9.718616e-06 6.704621e-06 3.349993e+00 3.250000e+00 0.000000e+00 5.000000e+00
1.076920e-05 6.629161e-06 3.349993e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.105991e-05 6.258579e-06 3.349993e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.133848e-05 5.964774e-06 3.349993e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.231432e-05 5.809107e-06 3.349993e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.655996e-05 6.033862e-06 3.349993e+00 5.750000e+00 0.000000e+00 5.000000e+00
2.011046e-05 6.202301e-06 3.349993e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.252350e-05 6.166980e-06 3.349993e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.146947e-05 6.049144e-06 3.349993e+00 7.250000e+00 0.000000e+00 5.000000e+00
1.554080e-05 5.959506e-06 3.349993e+00 7.750000e+00 0.000000e+00 5.000000e+00
7.248460e-06 5.875386e-06 3.349993e+00 8.250000e+00 0.000000e+00 5.000000e+00
-6.192326e-07 5.788090e-06 3.349993e+00 8.750000e+00 0.000000e+00 5.000000e+00
-1.099312e-06 5.757076e-06 3.349993e+00 9.250000e+00 0.000000e+00 5.000000e+00
7.920026e-06 5.832935e-06 3.349993e+00 9.750000e+00 0.000000e+00 5.000000e+00
1.781870e-05 6.318527e-06 3.349993e+00 1.025000e+01 0.000000e+00 5.000000e+00
2.495841e-05 6.666243e-06 3.349993e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.210818e-05 6.916579e-06 3.349993e+00 1.125000e+01 0.000000e+00 5.000000e+00
4.640847e-05 7.430772e-06 3.349993e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.200374e-05 8.009234e-06 3.349993e+00 1.225000e+01 0.000000e+00 5.000000e+00
7.579925e-05 8.350929e-06 3.349993e+00 1.275000e+01 0.000000e+00 5.000000e+00
7.776498e-05 8.511472e-06 3.349993e+00 1.325000e+01 0.000000e+00 5.000000e+00
7.767297e-05 8.646733e-06 3.349993e+00 1.375000e+01 0.000000e+00 5.000000e+00
6.814255e-05 8.559640e-06 3.349993e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.571549e-05 8.222654e-06 3.349993e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.689070e-05 7.756706e-06 3.349993e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.302401e-05 7.699384e-06 3.349993e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.771068e-05 7.514307e-06 3.349993e+00 1.625000e+01 0.000000e+00 5.000000e+00
3.392951e-05 6.861679e-06 3.349993e+00 1.675000e+01 0.000000e+00 5.000000e+00
3.011137e-05 6.403836e-06 3.349993e+00 1.725000e+01 0.000000e+00 5.000000e+00
2.969497e-05 6.398680e-06 3.349993e+00 1.775000e+01 0.000000e+00 5.000000e+00
2.811878e-05 6.432564e-06 3.349993e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.765691e-05 6.430010e-06 3.349993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.729432e-05 6.167801e-06 3.349993e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.827788e-05 5.886601e-06 3.349993e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.576429e-05 5.785415e-06 3.349993e+00 2.025000e+01 0.000000e+00 5.000000e+00
2.705523e-05 5.906134e-06 3.349993e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.844854e-05 6.131680e-06 3.349993e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.730897e-05 6.111423e-06 3.349993e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.072137e-05 5.888598e-06 3.349993e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.661576e-05 5.670509e-06 3.349993e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.950455e-05 5.628278e-06 3.349993e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.575240e-05 5.851689e-06 3.349993e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.838326e-05 6.412940e-06 3.349993e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.599294e-05 7.336580e-06 3.349993e+00 2.475000e+01 0.000000e+00 5.000000e+00
1.897513e-03 4.803010e-05 3.449993e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.282159e-03 3.500009e-05 3.449993e+00 7.500000e-01 0.000000e+00 5.000000e+00
6.754634e-04 2.334418e-05 3.449993e+00 1.250000e+00 0.000000e+00 5.000000e+00
2.101951e-04 1.460498e-05 3.449993e+00 1.750000e+00 0.000000e+00 5.000000e+00
4.866900e-05 9.365883e-06 3.449993e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.506845e-05 7.223269e-06 3.449993e+00 2.750000e+00 0.000000e+00 5.000000e+00
3.775472e-07 6.734150e-06 3.449993e+00 3.250000e+00 0.000000e+00 5.000000e+00
3.734405e-09 6.556236e-06 3.449993e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.730160e-06 6.263102e-06 3.449993e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.052518e-05 6.120793e-06 3.449993e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.964913e-05 6.159787e-06 3.449993e+00 5.250000e+00 0.000000e+00 5.000000e+00
3.048548e-05 6.619225e-06 3.449993e+00 5.750000e+00 0.000000e+00 5.000000e+00
3.405888e-05 6.778312e-06 3.449993e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.969169e-05 6.487993e-06 3.449993e+00 6.750000e+00 0.000000e+00 5.000000e+00
1.991712e-05 6.219040e-06 3.449993e+00 7.250000e+00 0.000000e+00 5.000000e+00
9.637059e-06 6.124478e-06 3.449993e+00 7.750000e+00 0.000000e+00 5.000000e+00
1.854400e-06 6.084424e-06 3.449993e+00 8.250000e+00 0.000000e+00 5.000000e+00
-3.662410e-06 6.089877e-06 3.449993e+00 8.750000e+00 0.000000e+00 5.000000e+00
-1.385727e-06 6.083421e-06 3.449993e+00 9.250000e+00 0.000000e+00 5.000000e+00
9.277798e-06 6.222926e-06 3.449993e+00 9.750000e+00 0.000000e+00 5.000000e+00
1.878303e-05 6.699546e-06 3.449993e+00 1.025000e+01 0.000000e+00 5.000000e+00
2.398688e-05 7.027340e-06 3.449993e+00 1.075000e+01 0.000000e+00 5.000000e+00
2.934188e-05 7.427477e-06 3.449993e+00 1.125000e+01 0.000000e+00 5.000000e+00
4.352113e-05 7.918134e-06 3.449993e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.012809e-05 8.347551e-06 3.449993e+00 1.225000e+01 0.000000e+00 5.000000e+00
7.326269e-05 8.558284e-06 3.449993e+00 1.275000e+01 0.000000e+00 5.000000e+00
7.583224e-05 8.589107e-06 3.449993e+00 1.325000e+01 0.000000e+00 5.000000e+00
7.865350e-05 8.873665e-06 3.449993e+00 1.375000e+01 0.000000e+00 5.000000e+00
7.604125e-05 8.970044e-06 3.449993e+00 1.425000e+01 0.000000e+00 5.000000e+00
6.677461e-05 8.581481e-06 3.449993e+00 1.475000e+01 0.000000e+00 5.000000e+00
5.507704e-05 7.975036e-06 3.449993e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.631798e-05 7.703355e-06 3.449993e+00 1.575000e+01 0.000000e+00 5.000000e+00
4.235431e-05 7.416623e-06 3.449993e+00 1.625000e+01 0.000000e+00 5.000000e+00
4.494664e-05 6.947169e-06 3.449993e+00 1.675000e+01 0.000000e+00 5.000000e+00
4.757210e-05 6.602404e-06 3.449993e+00 1.725000e+01 0.000000e+00 5.000000e+00
4.789661e-05 6.622933e-06 3.449993e+00 1.775000e+01 0.000000e+00 5.000000e+00
4.218359e-05 6.655011e-06 3.449993e+00 1.825000e+01 0.000000e+00 5.000000e+00
3.498419e-05 6.597250e-06 3.449993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.969656e-05 6.317083e-06 3.449993e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.103538e-05 6.009694e-06 3.449993e+00 1.975000e+01 0.000000e+00 5.000000e+00
3.229983e-05 5.954243e-06 3.449993e+00 2.025000e+01 0.000000e+00 5.000000e+00
3.652890e-05 6.086176e-06 3.449993e+00 2.075000e+01 0.000000e+00 5.000000e+00
3.636903e-05 6.168520e-06 3.449993e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.866436e-05 6.075395e-06 3.449993e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.589321e-05 5.809739e-06 3.449993e+00 2.225000e+01 0.000000e+00 5.000000e+00
9.505291e-06 5.578623e-06 3.449993e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.450702e-05 5.580503e-06 3.449993e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.452563e-05 5.860397e-06 3.449993e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.993069e-05 6.636671e-06 3.449993e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.817048e-05 7.904405e-06 3.449993e+00 2.475000e+01 0.000000e+00 5.000000e+00
1.689684e-03 6.063372e-05 3.549993e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.094772e-03 4.535624e-05 3.549993e+00 7.500000e-01 0.000000e+00 5.000000e+00
5.378636e-04 3.071146e-05 3.549993e+00 1.250000e+00 0.000000e+00 5.000000e+00
1.406392e-04 1.852577e-05 3.549993e+00 1.750000e+00 0.000000e+00 5.000000e+00
3.107254e-05 1.076018e-05 3.549993e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.567851e-05 7.729577e-06 3.549993e+00 2.750000e+00 0.000000e+00 5.000000e+00
2.967853e-06 6.924058e-06 3.549993e+00 3.250000e+00 0.000000e+00 5.000000e+00
2.300196e-06 6.643027e-06 3.549993e+00 3.750000e+00 0.000000e+00 5.000000e+00
8.786051e-06 6.368033e-06 3.549993e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.724025e-05 6.380952e-06 3.549993e+00 4.750000e+00 0.000000e+00 5.000000e+00
2.832033e-05 6.467737e-06 3.549993e+00 5.250000e+00 0.000000e+00 5.000000e+00
3.839929e-05 6.810271e-06 3.549993e+00 5.750000e+00 0.000000e+00 5.000000e+00
3.855969e-05 7.016659e-06 3.549993e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.777510e-05 6.677640e-06 3.549993e+00 6.750000e+00 0.000000e+00 5.000000e+00
1.525303e-05 6.419079e-06 3.549993e+00 7.250000e+00 0.000000e+00 5.000000e+00
5.626914e-06 6.557306e-06 3.549993e+00 7.750000e+00 0.000000e+00 5.000000e+00
8.357773e-07 6.609635e-06 3.549993e+00 8.250000e+00 0.000000e+00 5.000000e+00
-2.829993e-06 6.518581e-06 3.549993e+00 8.750000e+00 0.000000e+00 5.000000e+00
1.004342e-06 6.608738e-06 3.549993e+00 9.250000e+00 0.000000e+00 5.000000e+00
1.243923e-05 6.826300e-06 3.549993e+00 9.750000e+00 0.000000e+00 5.000000e+00
2.027299e-05 7.130938e-06 3.549993e+00 1.025000e+01 0.000000e+00 5.000000e+00
2.118668e-05 7.396239e-06 3.549993e+00 1.075000e+01 0.000000e+00 5.000000e+00
2.381998e-05 7.901464e-06 3.549993e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.741992e-05 8.355633e-06 3.549993e+00 1.175000e+01 0.000000e+00 5.000000e+00
5.426702e-05 8.560376e-06 3.549993e+00 1.225000e+01 0.000000e+00 5.000000e+00
6.448917e-05 8.421937e-06 3.549993e+00 1.275000e+01 0.000000e+00 5.000000e+00
6.481867e-05 8.150029e-06 3.549993e+00 1.325000e+01 0.000000e+00 5.000000e+00
6.661578e-05 8.303477e-06 3.549993e+00 1.375000e+01 0.000000e+00 5.000000e+00
6.967610e-05 8.575529e-06 3.549993e+00 1.425000e+01 0.000000e+00 5.000000e+00
6.460157e-05 8.300725e-06 3.549993e+00 1.475000e+01 0.000000e+00 5.000000e+00
5.423992e-05 7.750175e-06 3.549993e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.297521e-05 7.467644e-06 3.549993e+00 1.575000e+01 0.000000e+00 5.000000e+00
4.105560e-05 7.357241e-06 3.549993e+00 1.625000e+01 0.000000e+00 5.000000e+00
4.855135e-05 7.090402e-06 3.549993e+00 1.675000e+01 0.000000e+00 5.000000e+00
5.842896e-05 6.941815e-06 3.549993e+00 1.725000e+01 0.000000e+00 5.000000e+00
6.003142e-05 6.998684e-06 3.549993e+00 1.775000e+01 0.000000e+00 5.000000e+00
5.064911e-05 6.894742e-06 3.549993e+00 1.825000e+01 0.000000e+00 5.000000e+00
3.656248e-05 6.647688e-06 3.549993e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.934635e-05 6.396373e-06 3.549993e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.359660e-05 6.261260e-06 3.549993e+00 1.975000e+01 0.000000e+00 5.000000e+00
4.006333e-05 6.346154e-06 3.549993e+00 2.025000e+01 0.000000e+00 5.000000e+00
4.505593e-05 6.379916e-06 3.549993e+00 2.075000e+01 0.000000e+00 5.000000e+00
4.285184e-05 6.358335e-06 3.549993e+00 2.125000e+01 0.000000e+00 5.000000e+00
3.140801e-05 6.319313e-06 3.549993e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.660372e-05 6.088887e-06 3.549993e+00 2.225000e+01 0.000000e+00 5.000000e+00
9.369088e-06 5.818929e-06 3.549993e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.388413e-05 5.717687e-06 3.549993e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.268792e-05 5.770915e-06 3.549993e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.663079e-05 6.458898e-06 3.549993e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.423092e-05 7.870808e-06 3.549993e+00 2.475000e+01 0.000000e+00 5.000000e+00
1.659396e-03 8.332921e-05 3.649993e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.009182e-03 6.178602e-05 3.649993e+00 7.500000e-01 0.000000e+00 5.000000e+00
4.352573e-04 4.106427e-05 3.649993e+00 1.250000e+00 0.000000e+00 5.000000e+00
6.419646e-05 2.367767e-05 3.649993e+00 1.750000e+00 0.000000e+00 5.000000e+00
5.870261e-06 1.245423e-05 3.649993e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.768958e-05 8.274916e-06 3.649993e+00 2.750000e+00 0.000000e+00 5.000000e+00
1.175170e-05 7.288148e-06 3.649993e+00 3.250000e+00 0.000000e+00 5.000000e+00
1.009394e-05 7.030707e-06 3.649993e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.566000e-05 6.777422e-06 3.649993e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.221118e-05 6.767491e-06 3.649993e+00 4.750000e+00 0.000000e+00 5.000000e+00
3.106848e-05 6.879246e-06 3.649993e+00 5.250000e+00 0.000000e+00 5.000000e+00
3.789109e-05 6.985797e-06 3.649993e+00 5.750000e+00 0.000000e+00 5.000000e+00
3.626091e-05 7.105123e-06 3.649993e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.415196e-05 6.853951e-06 3.649993e+00 6.750000e+00 0.000000e+00 5.000000e+00
1.296233e-05 6.717099e-06 3.649993e+00 7.250000e+00 0.000000e+00 5.000000e+00
4.512561e-06 7.044210e-06 3.649993e+00 7.750000e+00 0.000000e+00 5.000000e+00
1.112486e-06 7.315559e-06 3.649993e+00 8.250000e+00 0.000000e+00 5.000000e+00
-1.470194e-06 7.164703e-06 3.649993e+00 8.750000e+00 0.000000e+00 5.000000e+00
