# Intensity Error [H,H,H] DeltaE [L,L,-2L] [-H,H,0]
#  shape: 40x50x1x1
1.042280e-04 1.250379e-05 4.349998e+00 3.750000e+00 0.000000e+00 6.000000e+00
1.174932e-04 1.310433e-05 4.349998e+00 4.250000e+00 0.000000e+00 6.000000e+00
1.268451e-04 1.370925e-05 4.349998e+00 4.750000e+00 0.000000e+00 6.000000e+00
1.285906e-04 1.361546e-05 4.349998e+00 5.250000e+00 0.000000e+00 6.000000e+00
1.209620e-04 1.330023e-05 4.349998e+00 5.750000e+00 0.000000e+00 6.000000e+00
1.134893e-04 1.339302e-05 4.349998e+00 6.250000e+00 0.000000e+00 6.000000e+00
1.096166e-04 1.353411e-05 4.349998e+00 6.750000e+00 0.000000e+00 6.000000e+00
1.162020e-04 1.394347e-05 4.349998e+00 7.250000e+00 0.000000e+00 6.000000e+00
1.307819e-04 1.456706e-05 4.349998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.474671e-04 1.533944e-05 4.349998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.427748e-04 1.539161e-05 4.349998e+00 8.750000e+00 0.000000e+00 6.000000e+00
1.233578e-04 1.434552e-05 4.349998e+00 9.250000e+00 0.000000e+00 6.000000e+00
1.003465e-04 1.311171e-05 4.349998e+00 9.750000e+00 0.000000e+00 6.000000e+00
8.782216e-05 1.237549e-05 4.349998e+00 1.025000e+01 0.000000e+00 6.000000e+00
7.736095e-05 1.181335e-05 4.349998e+00 1.075000e+01 0.000000e+00 6.000000e+00
7.719799e-05 1.158452e-05 4.349998e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.266734e-05 1.181402e-05 4.349998e+00 1.175000e+01 0.000000e+00 6.000000e+00
9.151777e-05 1.213876e-05 4.349998e+00 1.225000e+01 0.000000e+00 6.000000e+00
9.108631e-05 1.191726e-05 4.349998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.872871e-05 1.161018e-05 4.349998e+00 1.325000e+01 0.000000e+00 6.000000e+00
8.888854e-05 1.149649e-05 4.349998e+00 1.375000e+01 0.000000e+00 6.000000e+00
9.374148e-05 1.148780e-05 4.349998e+00 1.425000e+01 0.000000e+00 6.000000e+00
9.221656e-05 1.133362e-05 4.349998e+00 1.475000e+01 0.000000e+00 6.000000e+00
8.123986e-05 1.108758e-05 4.349998e+00 1.525000e+01 0.000000e+00 6.000000e+00
7.153177e-05 1.108969e-05 4.349998e+00 1.575000e+01 0.000000e+00 6.000000e+00
6.628016e-05 1.168919e-05 4.349998e+00 1.625000e+01 0.000000e+00 6.000000e+00
6.364281e-05 1.223538e-05 4.349998e+00 1.675000e+01 0.000000e+00 6.000000e+00
5.421017e-05 1.198380e-05 4.349998e+00 1.725000e+01 0.000000e+00 6.000000e+00
4.750447e-05 1.165553e-05 4.349998e+00 1.775000e+01 0.000000e+00 6.000000e+00
4.369171e-05 1.183800e-05 4.349998e+00 1.825000e+01 0.000000e+00 6.000000e+00
5.390140e-05 1.277647e-05 4.349998e+00 1.875000e+01 0.000000e+00 6.000000e+00
6.391552e-05 1.410452e-05 4.349998e+00 1.925000e+01 0.000000e+00 6.000000e+00
7.657484e-05 1.569537e-05 4.349998e+00 1.975000e+01 0.000000e+00 6.000000e+00
8.292384e-05 1.806265e-05 4.349998e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.349998e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.123533e-03 6.569417e-05 4.449998e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.252166e-03 4.755717e-05 4.449998e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.276656e-03 3.092535e-05 4.449998e+00 1.250000e+00 0.000000e+00 6.000000e+00
4.539525e-04 1.916150e-05 4.449998e+00 1.750000e+00 0.000000e+00 6.000000e+00
1.199251e-04 1.362924e-05 4.449998e+00 2.250000e+00 0.000000e+00 6.000000e+00
6.520528e-05 1.190405e-05 4.449998e+00 2.750000e+00 0.000000e+00 6.000000e+00
5.416965e-05 1.128615e-05 4.449998e+00 3.250000e+00 0.000000e+00 6.000000e+00
5.599322e-05 1.101374e-05 4.449998e+00 3.750000e+00 0.000000e+00 6.000000e+00
7.102616e-05 1.129440e-05 4.449998e+00 4.250000e+00 0.000000e+00 6.000000e+00
8.223549e-05 1.171731e-05 4.449998e+00 4.750000e+00 0.000000e+00 6.000000e+00
8.472365e-05 1.173432e-05 4.449998e+00 5.250000e+00 0.000000e+00 6.000000e+00
7.978645e-05 1.194510e-05 4.449998e+00 5.750000e+00 0.000000e+00 6.000000e+00
7.882734e-05 1.239585e-05 4.449998e+00 6.250000e+00 0.000000e+00 6.000000e+00
8.564933e-05 1.288183e-05 4.449998e+00 6.750000e+00 0.000000e+00 6.000000e+00
9.977535e-05 1.370834e-05 4.449998e+00 7.250000e+00 0.000000e+00 6.000000e+00
1.125229e-04 1.431241e-05 4.449998e+00 7.750000e+00 0.000000e+00 6.000000e+00
1.245599e-04 1.422580e-05 4.449998e+00 8.250000e+00 0.000000e+00 6.000000e+00
1.210367e-04 1.403449e-05 4.449998e+00 8.750000e+00 0.000000e+00 6.000000e+00
1.100169e-04 1.368275e-05 4.449998e+00 9.250000e+00 0.000000e+00 6.000000e+00
9.310091e-05 1.265203e-05 4.449998e+00 9.750000e+00 0.000000e+00 6.000000e+00
8.221359e-05 1.189043e-05 4.449998e+00 1.025000e+01 0.000000e+00 6.000000e+00
7.182985e-05 1.140852e-05 4.449998e+00 1.075000e+01 0.000000e+00 6.000000e+00
7.278940e-05 1.115941e-05 4.449998e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.074267e-05 1.140253e-05 4.449998e+00 1.175000e+01 0.000000e+00 6.000000e+00
9.231795e-05 1.190989e-05 4.449998e+00 1.225000e+01 0.000000e+00 6.000000e+00
9.476281e-05 1.172319e-05 4.449998e+00 1.275000e+01 0.000000e+00 6.000000e+00
9.055486e-05 1.144262e-05 4.449998e+00 1.325000e+01 0.000000e+00 6.000000e+00
8.301756e-05 1.148344e-05 4.449998e+00 1.375000e+01 0.000000e+00 6.000000e+00
7.885857e-05 1.148190e-05 4.449998e+00 1.425000e+01 0.000000e+00 6.000000e+00
7.588355e-05 1.135490e-05 4.449998e+00 1.475000e+01 0.000000e+00 6.000000e+00
6.827351e-05 1.133156e-05 4.449998e+00 1.525000e+01 0.000000e+00 6.000000e+00
6.355554e-05 1.132114e-05 4.449998e+00 1.575000e+01 0.000000e+00 6.000000e+00
5.777188e-05 1.149941e-05 4.449998e+00 1.625000e+01 0.000000e+00 6.000000e+00
5.430229e-05 1.190337e-05 4.449998e+00 1.675000e+01 0.000000e+00 6.000000e+00
4.695307e-05 1.193650e-05 4.449998e+00 1.725000e+01 0.000000e+00 6.000000e+00
4.254545e-05 1.201382e-05 4.449998e+00 1.775000e+01 0.000000e+00 6.000000e+00
3.919851e-05 1.240002e-05 4.449998e+00 1.825000e+01 0.000000e+00 6.000000e+00
5.106507e-05 1.358267e-05 4.449998e+00 1.875000e+01 0.000000e+00 6.000000e+00
6.797704e-05 1.583261e-05 4.449998e+00 1.925000e+01 0.000000e+00 6.000000e+00
9.291076e-05 1.888552e-05 4.449998e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.449998e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.538866e-03 6.145541e-05 4.549998e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.816022e-03 4.445010e-05 4.549998e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.022275e-03 2.899583e-05 4.549998e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.622822e-04 1.805309e-05 4.549998e+00 1.750000e+00 0.000000e+00 6.000000e+00
1.033749e-04 1.288039e-05 4.549998e+00 2.250000e+00 0.000000e+00 6.000000e+00
6.108623e-05 1.143855e-05 4.549998e+00 2.750000e+00 0.000000e+00 6.000000e+00
5.023681e-05 1.100838e-05 4.549998e+00 3.250000e+00 0.000000e+00 6.000000e+00
4.389617e-05 1.038172e-05 4.549998e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.633411e-05 1.020131e-05 4.549998e+00 4.250000e+00 0.000000e+00 6.000000e+00
4.983178e-05 1.054535e-05 4.549998e+00 4.750000e+00 0.000000e+00 6.000000e+00
5.394527e-05 1.082631e-05 4.549998e+00 5.250000e+00 0.000000e+00 6.000000e+00
5.569424e-05 1.128054e-05 4.549998e+00 5.750000e+00 0.000000e+00 6.000000e+00
6.031034e-05 1.178309e-05 4.549998e+00 6.250000e+00 0.000000e+00 6.000000e+00
6.900391e-05 1.210005e-05 4.549998e+00 6.750000e+00 0.000000e+00 6.000000e+00
8.108418e-05 1.243668e-05 4.549998e+00 7.250000e+00 0.000000e+00 6.000000e+00
8.801276e-05 1.244809e-05 4.549998e+00 7.750000e+00 0.000000e+00 6.000000e+00
9.648641e-05 1.188106e-05 4.549998e+00 8.250000e+00 0.000000e+00 6.000000e+00
9.702843e-05 1.185271e-05 4.549998e+00 8.750000e+00 0.000000e+00 6.000000e+00
9.342715e-05 1.231080e-05 4.549998e+00 9.250000e+00 0.000000e+00 6.000000e+00
8.252458e-05 1.171013e-05 4.549998e+00 9.750000e+00 0.000000e+00 6.000000e+00
7.531223e-05 1.113523e-05 4.549998e+00 1.025000e+01 0.000000e+00 6.000000e+00
6.714082e-05 1.092132e-05 4.549998e+00 1.075000e+01 0.000000e+00 6.000000e+00
6.831848e-05 1.083474e-05 4.549998e+00 1.125000e+01 0.000000e+00 6.000000e+00
7.494828e-05 1.096482e-05 4.549998e+00 1.175000e+01 0.000000e+00 6.000000e+00
8.684086e-05 1.147994e-05 4.549998e+00 1.225000e+01 0.000000e+00 6.000000e+00
9.260823e-05 1.151677e-05 4.549998e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.877896e-05 1.140994e-05 4.549998e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.560340e-05 1.135536e-05 4.549998e+00 1.375000e+01 0.000000e+00 6.000000e+00
6.524351e-05 1.109893e-05 4.549998e+00 1.425000e+01 0.000000e+00 6.000000e+00
6.194051e-05 1.090538e-05 4.549998e+00 1.475000e+01 0.000000e+00 6.000000e+00
5.977081e-05 1.111077e-05 4.549998e+00 1.525000e+01 0.000000e+00 6.000000e+00
6.162225e-05 1.140164e-05 4.549998e+00 1.575000e+01 0.000000e+00 6.000000e+00
5.881804e-05 1.169277e-05 4.549998e+00 1.625000e+01 0.000000e+00 6.000000e+00
5.736534e-05 1.222280e-05 4.549998e+00 1.675000e+01 0.000000e+00 6.000000e+00
5.275916e-05 1.255585e-05 4.549998e+00 1.725000e+01 0.000000e+00 6.000000e+00
4.897959e-05 1.304730e-05 4.549998e+00 1.775000e+01 0.000000e+00 6.000000e+00
4.254215e-05 1.387261e-05 4.549998e+00 1.825000e+01 0.000000e+00 6.000000e+00
5.071608e-05 1.553191e-05 4.549998e+00 1.875000e+01 0.000000e+00 6.000000e+00
6.836397e-05 1.883887e-05 4.549998e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.549998e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.329138e-03 6.115615e-05 4.649997e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.650470e-03 4.411032e-05 4.649997e+00 7.500000e-01 0.000000e+00 6.000000e+00
9.196893e-04 2.896708e-05 4.649997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.200200e-04 1.812807e-05 4.649997e+00 1.750000e+00 0.000000e+00 6.000000e+00
9.247818e-05 1.245158e-05 4.649997e+00 2.250000e+00 0.000000e+00 6.000000e+00
5.590446e-05 1.064017e-05 4.649997e+00 2.750000e+00 0.000000e+00 6.000000e+00
4.774080e-05 1.033677e-05 4.649997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.860320e-05 9.939933e-06 4.649997e+00 3.750000e+00 0.000000e+00 6.000000e+00
3.292978e-05 9.666412e-06 4.649997e+00 4.250000e+00 0.000000e+00 6.000000e+00
3.179202e-05 9.976989e-06 4.649997e+00 4.750000e+00 0.000000e+00 6.000000e+00
3.758501e-05 1.037693e-05 4.649997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.520335e-05 1.058518e-05 4.649997e+00 5.750000e+00 0.000000e+00 6.000000e+00
5.407754e-05 1.088115e-05 4.649997e+00 6.250000e+00 0.000000e+00 6.000000e+00
6.198917e-05 1.126250e-05 4.649997e+00 6.750000e+00 0.000000e+00 6.000000e+00
6.992536e-05 1.134021e-05 4.649997e+00 7.250000e+00 0.000000e+00 6.000000e+00
7.422439e-05 1.123755e-05 4.649997e+00 7.750000e+00 0.000000e+00 6.000000e+00
8.324548e-05 1.084992e-05 4.649997e+00 8.250000e+00 0.000000e+00 6.000000e+00
8.892430e-05 1.056615e-05 4.649997e+00 8.750000e+00 0.000000e+00 6.000000e+00
8.654197e-05 1.090721e-05 4.649997e+00 9.250000e+00 0.000000e+00 6.000000e+00
7.412652e-05 1.043655e-05 4.649997e+00 9.750000e+00 0.000000e+00 6.000000e+00
6.490553e-05 1.008012e-05 4.649997e+00 1.025000e+01 0.000000e+00 6.000000e+00
5.846905e-05 1.022103e-05 4.649997e+00 1.075000e+01 0.000000e+00 6.000000e+00
6.036125e-05 1.027566e-05 4.649997e+00 1.125000e+01 0.000000e+00 6.000000e+00
6.551571e-05 1.038612e-05 4.649997e+00 1.175000e+01 0.000000e+00 6.000000e+00
7.534107e-05 1.091060e-05 4.649997e+00 1.225000e+01 0.000000e+00 6.000000e+00
8.391757e-05 1.106675e-05 4.649997e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.401899e-05 1.112278e-05 4.649997e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.212912e-05 1.115809e-05 4.649997e+00 1.375000e+01 0.000000e+00 6.000000e+00
5.975668e-05 1.082736e-05 4.649997e+00 1.425000e+01 0.000000e+00 6.000000e+00
5.398074e-05 1.048280e-05 4.649997e+00 1.475000e+01 0.000000e+00 6.000000e+00
5.287599e-05 1.068581e-05 4.649997e+00 1.525000e+01 0.000000e+00 6.000000e+00
5.931330e-05 1.119974e-05 4.649997e+00 1.575000e+01 0.000000e+00 6.000000e+00
6.355589e-05 1.223442e-05 4.649997e+00 1.625000e+01 0.000000e+00 6.000000e+00
6.804781e-05 1.365374e-05 4.649997e+00 1.675000e+01 0.000000e+00 6.000000e+00
6.800736e-05 1.466878e-05 4.649997e+00 1.725000e+01 0.000000e+00 6.000000e+00
6.502266e-05 1.596353e-05 4.649997e+00 1.775000e+01 0.000000e+00 6.000000e+00
5.443165e-05 1.809945e-05 4.649997e+00 1.825000e+01 0.000000e+00 6.000000e+00
5.440674e-05 2.080151e-05 4.649997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.649997e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.240991e-03 6.161045e-05 4.749997e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.586618e-03 4.420889e-05 4.749997e+00 7.500000e-01 0.000000e+00 6.000000e+00
8.836687e-04 2.921926e-05 4.749997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.074101e-04 1.868819e-05 4.749997e+00 1.750000e+00 0.000000e+00 6.000000e+00
8.732941e-05 1.287424e-05 4.749997e+00 2.250000e+00 0.000000e+00 6.000000e+00
5.128349e-05 1.081756e-05 4.749997e+00 2.750000e+00 0.000000e+00 6.000000e+00
4.506690e-05 1.057972e-05 4.749997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.642921e-05 1.051408e-05 4.749997e+00 3.750000e+00 0.000000e+00 6.000000e+00
2.706441e-05 9.946342e-06 4.749997e+00 4.250000e+00 0.000000e+00 6.000000e+00
2.397597e-05 9.505582e-06 4.749997e+00 4.750000e+00 0.000000e+00 6.000000e+00
2.863666e-05 9.680922e-06 4.749997e+00 5.250000e+00 0.000000e+00 6.000000e+00
3.917135e-05 9.709749e-06 4.749997e+00 5.750000e+00 0.000000e+00 6.000000e+00
5.120808e-05 9.725059e-06 4.749997e+00 6.250000e+00 0.000000e+00 6.000000e+00
5.961718e-05 1.022387e-05 4.749997e+00 6.750000e+00 0.000000e+00 6.000000e+00
6.515786e-05 1.033810e-05 4.749997e+00 7.250000e+00 0.000000e+00 6.000000e+00
7.024273e-05 1.029147e-05 4.749997e+00 7.750000e+00 0.000000e+00 6.000000e+00
8.059688e-05 1.023796e-05 4.749997e+00 8.250000e+00 0.000000e+00 6.000000e+00
8.965982e-05 1.001136e-05 4.749997e+00 8.750000e+00 0.000000e+00 6.000000e+00
8.529494e-05 1.003993e-05 4.749997e+00 9.250000e+00 0.000000e+00 6.000000e+00
6.723102e-05 9.576958e-06 4.749997e+00 9.750000e+00 0.000000e+00 6.000000e+00
5.084544e-05 9.232758e-06 4.749997e+00 1.025000e+01 0.000000e+00 6.000000e+00
4.371585e-05 9.481570e-06 4.749997e+00 1.075000e+01 0.000000e+00 6.000000e+00
4.776060e-05 9.574389e-06 4.749997e+00 1.125000e+01 0.000000e+00 6.000000e+00
5.559365e-05 9.675690e-06 4.749997e+00 1.175000e+01 0.000000e+00 6.000000e+00
6.448680e-05 1.008497e-05 4.749997e+00 1.225000e+01 0.000000e+00 6.000000e+00
7.329895e-05 1.021548e-05 4.749997e+00 1.275000e+01 0.000000e+00 6.000000e+00
7.705112e-05 1.030736e-05 4.749997e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.184245e-05 1.050592e-05 4.749997e+00 1.375000e+01 0.000000e+00 6.000000e+00
6.242100e-05 1.055053e-05 4.749997e+00 1.425000e+01 0.000000e+00 6.000000e+00
5.371761e-05 1.049345e-05 4.749997e+00 1.475000e+01 0.000000e+00 6.000000e+00
4.928909e-05 1.080978e-05 4.749997e+00 1.525000e+01 0.000000e+00 6.000000e+00
5.667490e-05 1.151331e-05 4.749997e+00 1.575000e+01 0.000000e+00 6.000000e+00
6.892319e-05 1.321919e-05 4.749997e+00 1.625000e+01 0.000000e+00 6.000000e+00
8.204412e-05 1.583047e-05 4.749997e+00 1.675000e+01 0.000000e+00 6.000000e+00
8.867788e-05 1.805670e-05 4.749997e+00 1.725000e+01 0.000000e+00 6.000000e+00
8.891202e-05 2.084688e-05 4.749997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.749997e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.274470e-03 6.328196e-05 4.849997e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.624643e-03 4.553912e-05 4.849997e+00 7.500000e-01 0.000000e+00 6.000000e+00
9.142738e-04 3.010714e-05 4.849997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.200410e-04 1.926775e-05 4.849997e+00 1.750000e+00 0.000000e+00 6.000000e+00
8.397772e-05 1.366373e-05 4.849997e+00 2.250000e+00 0.000000e+00 6.000000e+00
4.511800e-05 1.172623e-05 4.849997e+00 2.750000e+00 0.000000e+00 6.000000e+00
4.157429e-05 1.093663e-05 4.849997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.696886e-05 1.063519e-05 4.849997e+00 3.750000e+00 0.000000e+00 6.000000e+00
3.006758e-05 1.004647e-05 4.849997e+00 4.250000e+00 0.000000e+00 6.000000e+00
2.851848e-05 9.451463e-06 4.849997e+00 4.750000e+00 0.000000e+00 6.000000e+00
3.025105e-05 9.571337e-06 4.849997e+00 5.250000e+00 0.000000e+00 6.000000e+00
3.847930e-05 9.452480e-06 4.849997e+00 5.750000e+00 0.000000e+00 6.000000e+00
4.934465e-05 9.050037e-06 4.849997e+00 6.250000e+00 0.000000e+00 6.000000e+00
5.785407e-05 9.299938e-06 4.849997e+00 6.750000e+00 0.000000e+00 6.000000e+00
6.193530e-05 9.403450e-06 4.849997e+00 7.250000e+00 0.000000e+00 6.000000e+00
6.655723e-05 9.349169e-06 4.849997e+00 7.750000e+00 0.000000e+00 6.000000e+00
7.581264e-05 9.520517e-06 4.849997e+00 8.250000e+00 0.000000e+00 6.000000e+00
8.692534e-05 9.681955e-06 4.849997e+00 8.750000e+00 0.000000e+00 6.000000e+00
8.366449e-05 9.663704e-06 4.849997e+00 9.250000e+00 0.000000e+00 6.000000e+00
6.392367e-05 9.204492e-06 4.849997e+00 9.750000e+00 0.000000e+00 6.000000e+00
4.157289e-05 8.698034e-06 4.849997e+00 1.025000e+01 0.000000e+00 6.000000e+00
3.202660e-05 8.785637e-06 4.849997e+00 1.075000e+01 0.000000e+00 6.000000e+00
3.735905e-05 8.968454e-06 4.849997e+00 1.125000e+01 0.000000e+00 6.000000e+00
4.938356e-05 9.028687e-06 4.849997e+00 1.175000e+01 0.000000e+00 6.000000e+00
5.788592e-05 9.172402e-06 4.849997e+00 1.225000e+01 0.000000e+00 6.000000e+00
6.394755e-05 9.349885e-06 4.849997e+00 1.275000e+01 0.000000e+00 6.000000e+00
6.876091e-05 9.724105e-06 4.849997e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.226680e-05 1.022947e-05 4.849997e+00 1.375000e+01 0.000000e+00 6.000000e+00
6.974719e-05 1.063285e-05 4.849997e+00 1.425000e+01 0.000000e+00 6.000000e+00
6.094750e-05 1.086978e-05 4.849997e+00 1.475000e+01 0.000000e+00 6.000000e+00
5.165836e-05 1.147942e-05 4.849997e+00 1.525000e+01 0.000000e+00 6.000000e+00
5.446879e-05 1.276770e-05 4.849997e+00 1.575000e+01 0.000000e+00 6.000000e+00
6.790529e-05 1.512677e-05 4.849997e+00 1.625000e+01 0.000000e+00 6.000000e+00
8.567179e-05 1.881048e-05 4.849997e+00 1.675000e+01 0.000000e+00 6.000000e+00
9.886381e-05 2.268145e-05 4.849997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.849997e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.684886e-03 6.851756e-05 4.949997e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.931321e-03 4.985981e-05 4.949997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.089865e-03 3.307200e-05 4.949997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.686879e-04 2.067905e-05 4.949997e+00 1.750000e+00 0.000000e+00 6.000000e+00
7.886210e-05 1.423027e-05 4.949997e+00 2.250000e+00 0.000000e+00 6.000000e+00
3.485162e-05 1.196441e-05 4.949997e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.519802e-05 1.050530e-05 4.949997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.777675e-05 1.016011e-05 4.949997e+00 3.750000e+00 0.000000e+00 6.000000e+00
3.711150e-05 1.021398e-05 4.949997e+00 4.250000e+00 0.000000e+00 6.000000e+00
3.685956e-05 1.014338e-05 4.949997e+00 4.750000e+00 0.000000e+00 6.000000e+00
3.570537e-05 1.009012e-05 4.949997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.099844e-05 9.625941e-06 4.949997e+00 5.750000e+00 0.000000e+00 6.000000e+00
5.015850e-05 9.047326e-06 4.949997e+00 6.250000e+00 0.000000e+00 6.000000e+00
