# Intensity Error [H,0,0] DeltaE [0,0,L] [0,K,0]
#  shape: 80x50x1x1
3.697944e-05 6.534818e-06 6.499956e-01 1.275000e+01 8.000000e+00 0.000000e+00
3.606347e-05 6.218443e-06 6.499956e-01 1.325000e+01 8.000000e+00 0.000000e+00
3.730504e-05 6.215966e-06 6.499956e-01 1.375000e+01 8.000000e+00 0.000000e+00
3.960158e-05 6.409507e-06 6.499956e-01 1.425000e+01 8.000000e+00 0.000000e+00
3.723075e-05 6.511260e-06 6.499956e-01 1.475000e+01 8.000000e+00 0.000000e+00
3.178801e-05 6.379642e-06 6.499956e-01 1.525000e+01 8.000000e+00 0.000000e+00
3.248271e-05 6.423804e-06 6.499956e-01 1.575000e+01 8.000000e+00 0.000000e+00
3.513996e-05 6.976108e-06 6.499956e-01 1.625000e+01 8.000000e+00 0.000000e+00
3.528355e-05 7.195831e-06 6.499956e-01 1.675000e+01 8.000000e+00 0.000000e+00
2.167213e-05 6.948102e-06 6.499956e-01 1.725000e+01 8.000000e+00 0.000000e+00
6.818584e-06 7.121090e-06 6.499956e-01 1.775000e+01 8.000000e+00 0.000000e+00
4.504941e-07 7.426436e-06 6.499956e-01 1.825000e+01 8.000000e+00 0.000000e+00
6.823650e-06 7.389356e-06 6.499956e-01 1.875000e+01 8.000000e+00 0.000000e+00
1.175471e-05 7.362008e-06 6.499956e-01 1.925000e+01 8.000000e+00 0.000000e+00
1.615029e-05 7.524852e-06 6.499956e-01 1.975000e+01 8.000000e+00 0.000000e+00
2.445815e-05 8.048536e-06 6.499956e-01 2.025000e+01 8.000000e+00 0.000000e+00
3.441976e-05 8.678481e-06 6.499956e-01 2.075000e+01 8.000000e+00 0.000000e+00
3.567809e-05 8.934174e-06 6.499956e-01 2.125000e+01 8.000000e+00 0.000000e+00
2.679530e-05 8.476190e-06 6.499956e-01 2.175000e+01 8.000000e+00 0.000000e+00
1.924109e-05 8.019853e-06 6.499956e-01 2.225000e+01 8.000000e+00 0.000000e+00
1.627983e-05 7.946192e-06 6.499956e-01 2.275000e+01 8.000000e+00 0.000000e+00
1.612216e-05 7.830769e-06 6.499956e-01 2.325000e+01 8.000000e+00 0.000000e+00
1.922231e-05 7.262212e-06 6.499956e-01 2.375000e+01 8.000000e+00 0.000000e+00
2.465508e-05 7.666174e-06 6.499956e-01 2.425000e+01 8.000000e+00 0.000000e+00
3.187774e-05 9.042836e-06 6.499956e-01 2.475000e+01 8.000000e+00 0.000000e+00
1.756017e-03 5.446974e-05 7.499955e-01 2.500000e-01 8.000000e+00 0.000000e+00
1.234298e-03 3.833766e-05 7.499955e-01 7.500000e-01 8.000000e+00 0.000000e+00
6.791216e-04 2.460171e-05 7.499955e-01 1.250000e+00 8.000000e+00 0.000000e+00
2.353452e-04 1.581430e-05 7.499955e-01 1.750000e+00 8.000000e+00 0.000000e+00
7.502437e-05 1.143537e-05 7.499955e-01 2.250000e+00 8.000000e+00 0.000000e+00
4.962649e-05 9.561485e-06 7.499955e-01 2.750000e+00 8.000000e+00 0.000000e+00
2.640706e-05 8.612341e-06 7.499955e-01 3.250000e+00 8.000000e+00 0.000000e+00
6.474846e-07 7.871902e-06 7.499955e-01 3.750000e+00 8.000000e+00 0.000000e+00
-3.877522e-06 7.764492e-06 7.499955e-01 4.250000e+00 8.000000e+00 0.000000e+00
1.493591e-05 8.601197e-06 7.499955e-01 4.750000e+00 8.000000e+00 0.000000e+00
3.699753e-05 8.984678e-06 7.499955e-01 5.250000e+00 8.000000e+00 0.000000e+00
5.212214e-05 8.555750e-06 7.499955e-01 5.750000e+00 8.000000e+00 0.000000e+00
6.314845e-05 8.343670e-06 7.499955e-01 6.250000e+00 8.000000e+00 0.000000e+00
7.206643e-05 8.770073e-06 7.499955e-01 6.750000e+00 8.000000e+00 0.000000e+00
7.782549e-05 9.172384e-06 7.499955e-01 7.250000e+00 8.000000e+00 0.000000e+00
8.219307e-05 9.400835e-06 7.499955e-01 7.750000e+00 8.000000e+00 0.000000e+00
8.873158e-05 9.368278e-06 7.499955e-01 8.250000e+00 8.000000e+00 0.000000e+00
9.127981e-05 8.632945e-06 7.499955e-01 8.750000e+00 8.000000e+00 0.000000e+00
8.052194e-05 7.797168e-06 7.499955e-01 9.250000e+00 8.000000e+00 0.000000e+00
6.288488e-05 7.081923e-06 7.499955e-01 9.750000e+00 8.000000e+00 0.000000e+00
5.063584e-05 6.595901e-06 7.499955e-01 1.025000e+01 8.000000e+00 0.000000e+00
4.686693e-05 6.849887e-06 7.499955e-01 1.075000e+01 8.000000e+00 0.000000e+00
4.824374e-05 7.032768e-06 7.499955e-01 1.125000e+01 8.000000e+00 0.000000e+00
4.538450e-05 7.061064e-06 7.499955e-01 1.175000e+01 8.000000e+00 0.000000e+00
3.587648e-05 6.876067e-06 7.499955e-01 1.225000e+01 8.000000e+00 0.000000e+00
2.609807e-05 6.285087e-06 7.499955e-01 1.275000e+01 8.000000e+00 0.000000e+00
2.162631e-05 5.890658e-06 7.499955e-01 1.325000e+01 8.000000e+00 0.000000e+00
2.504676e-05 6.025264e-06 7.499955e-01 1.375000e+01 8.000000e+00 0.000000e+00
3.171828e-05 6.379680e-06 7.499955e-01 1.425000e+01 8.000000e+00 0.000000e+00
3.334197e-05 6.644060e-06 7.499955e-01 1.475000e+01 8.000000e+00 0.000000e+00
3.182452e-05 6.632947e-06 7.499955e-01 1.525000e+01 8.000000e+00 0.000000e+00
3.445608e-05 6.944165e-06 7.499955e-01 1.575000e+01 8.000000e+00 0.000000e+00
3.665382e-05 7.528340e-06 7.499955e-01 1.625000e+01 8.000000e+00 0.000000e+00
3.447108e-05 7.415096e-06 7.499955e-01 1.675000e+01 8.000000e+00 0.000000e+00
1.693024e-05 7.056906e-06 7.499955e-01 1.725000e+01 8.000000e+00 0.000000e+00
-1.164252e-06 7.137914e-06 7.499955e-01 1.775000e+01 8.000000e+00 0.000000e+00
-5.741223e-06 7.420852e-06 7.499955e-01 1.825000e+01 8.000000e+00 0.000000e+00
6.122376e-06 8.068204e-06 7.499955e-01 1.875000e+01 8.000000e+00 0.000000e+00
1.626548e-05 8.444807e-06 7.499955e-01 1.925000e+01 8.000000e+00 0.000000e+00
2.029429e-05 8.216332e-06 7.499955e-01 1.975000e+01 8.000000e+00 0.000000e+00
2.351133e-05 8.242435e-06 7.499955e-01 2.025000e+01 8.000000e+00 0.000000e+00
3.319452e-05 8.733888e-06 7.499955e-01 2.075000e+01 8.000000e+00 0.000000e+00
3.617410e-05 8.813624e-06 7.499955e-01 2.125000e+01 8.000000e+00 0.000000e+00
2.875011e-05 8.418914e-06 7.499955e-01 2.175000e+01 8.000000e+00 0.000000e+00
1.677050e-05 7.836566e-06 7.499955e-01 2.225000e+01 8.000000e+00 0.000000e+00
1.034317e-05 7.456109e-06 7.499955e-01 2.275000e+01 8.000000e+00 0.000000e+00
8.892957e-06 7.525857e-06 7.499955e-01 2.325000e+01 8.000000e+00 0.000000e+00
1.339852e-05 7.587975e-06 7.499955e-01 2.375000e+01 8.000000e+00 0.000000e+00
1.856324e-05 8.010555e-06 7.499955e-01 2.425000e+01 8.000000e+00 0.000000e+00
2.449162e-05 8.926784e-06 7.499955e-01 2.475000e+01 8.000000e+00 0.000000e+00
1.711026e-03 5.349573e-05 8.499954e-01 2.500000e-01 8.000000e+00 0.000000e+00
1.193960e-03 3.752431e-05 8.499954e-01 7.500000e-01 8.000000e+00 0.000000e+00
6.505408e-04 2.399963e-05 8.499954e-01 1.250000e+00 8.000000e+00 0.000000e+00
2.214960e-04 1.537410e-05 8.499954e-01 1.750000e+00 8.000000e+00 0.000000e+00
7.195217e-05 1.130592e-05 8.499954e-01 2.250000e+00 8.000000e+00 0.000000e+00
4.861666e-05 9.582488e-06 8.499954e-01 2.750000e+00 8.000000e+00 0.000000e+00
2.372168e-05 8.679377e-06 8.499954e-01 3.250000e+00 8.000000e+00 0.000000e+00
-6.920992e-06 7.874396e-06 8.499954e-01 3.750000e+00 8.000000e+00 0.000000e+00
-1.640254e-05 7.617163e-06 8.499954e-01 4.250000e+00 8.000000e+00 0.000000e+00
-2.838545e-06 8.251606e-06 8.499954e-01 4.750000e+00 8.000000e+00 0.000000e+00
1.604357e-05 8.555688e-06 8.499954e-01 5.250000e+00 8.000000e+00 0.000000e+00
2.710719e-05 7.846872e-06 8.499954e-01 5.750000e+00 8.000000e+00 0.000000e+00
3.328732e-05 7.057755e-06 8.499954e-01 6.250000e+00 8.000000e+00 0.000000e+00
4.154807e-05 7.132014e-06 8.499954e-01 6.750000e+00 8.000000e+00 0.000000e+00
5.770840e-05 7.836667e-06 8.499954e-01 7.250000e+00 8.000000e+00 0.000000e+00
7.793413e-05 9.130590e-06 8.499954e-01 7.750000e+00 8.000000e+00 0.000000e+00
9.637720e-05 9.884942e-06 8.499954e-01 8.250000e+00 8.000000e+00 0.000000e+00
1.010694e-04 9.100425e-06 8.499954e-01 8.750000e+00 8.000000e+00 0.000000e+00
8.740096e-05 7.994697e-06 8.499954e-01 9.250000e+00 8.000000e+00 0.000000e+00
6.610631e-05 7.137063e-06 8.499954e-01 9.750000e+00 8.000000e+00 0.000000e+00
4.949570e-05 6.599112e-06 8.499954e-01 1.025000e+01 8.000000e+00 0.000000e+00
4.150798e-05 6.507275e-06 8.499954e-01 1.075000e+01 8.000000e+00 0.000000e+00
4.154801e-05 6.582351e-06 8.499954e-01 1.125000e+01 8.000000e+00 0.000000e+00
4.011261e-05 6.772463e-06 8.499954e-01 1.175000e+01 8.000000e+00 0.000000e+00
3.000032e-05 6.690236e-06 8.499954e-01 1.225000e+01 8.000000e+00 0.000000e+00
1.942479e-05 6.293266e-06 8.499954e-01 1.275000e+01 8.000000e+00 0.000000e+00
1.573640e-05 6.062039e-06 8.499954e-01 1.325000e+01 8.000000e+00 0.000000e+00
2.256607e-05 6.474424e-06 8.499954e-01 1.375000e+01 8.000000e+00 0.000000e+00
3.088498e-05 6.805392e-06 8.499954e-01 1.425000e+01 8.000000e+00 0.000000e+00
3.296467e-05 6.725430e-06 8.499954e-01 1.475000e+01 8.000000e+00 0.000000e+00
3.219997e-05 6.646481e-06 8.499954e-01 1.525000e+01 8.000000e+00 0.000000e+00
3.548337e-05 7.017114e-06 8.499954e-01 1.575000e+01 8.000000e+00 0.000000e+00
3.850931e-05 7.667258e-06 8.499954e-01 1.625000e+01 8.000000e+00 0.000000e+00
3.668673e-05 7.684032e-06 8.499954e-01 1.675000e+01 8.000000e+00 0.000000e+00
2.115409e-05 7.463357e-06 8.499954e-01 1.725000e+01 8.000000e+00 0.000000e+00
3.143248e-06 7.394796e-06 8.499954e-01 1.775000e+01 8.000000e+00 0.000000e+00
-2.913068e-06 7.639810e-06 8.499954e-01 1.825000e+01 8.000000e+00 0.000000e+00
6.752898e-06 8.365234e-06 8.499954e-01 1.875000e+01 8.000000e+00 0.000000e+00
1.728364e-05 8.717190e-06 8.499954e-01 1.925000e+01 8.000000e+00 0.000000e+00
2.169862e-05 8.303462e-06 8.499954e-01 1.975000e+01 8.000000e+00 0.000000e+00
2.325009e-05 8.053660e-06 8.499954e-01 2.025000e+01 8.000000e+00 0.000000e+00
3.130637e-05 8.649616e-06 8.499954e-01 2.075000e+01 8.000000e+00 0.000000e+00
3.414472e-05 9.144325e-06 8.499954e-01 2.125000e+01 8.000000e+00 0.000000e+00
2.953508e-05 9.108182e-06 8.499954e-01 2.175000e+01 8.000000e+00 0.000000e+00
1.668910e-05 8.198112e-06 8.499954e-01 2.225000e+01 8.000000e+00 0.000000e+00
8.463976e-06 7.312396e-06 8.499954e-01 2.275000e+01 8.000000e+00 0.000000e+00
5.264714e-06 7.419558e-06 8.499954e-01 2.325000e+01 8.000000e+00 0.000000e+00
9.367659e-06 7.777634e-06 8.499954e-01 2.375000e+01 8.000000e+00 0.000000e+00
1.337937e-05 8.100604e-06 8.499954e-01 2.425000e+01 8.000000e+00 0.000000e+00
1.787853e-05 8.690210e-06 8.499954e-01 2.475000e+01 8.000000e+00 0.000000e+00
1.743683e-03 5.419163e-05 9.499953e-01 2.500000e-01 8.000000e+00 0.000000e+00
1.214968e-03 3.842176e-05 9.499953e-01 7.500000e-01 8.000000e+00 0.000000e+00
6.645715e-04 2.481179e-05 9.499953e-01 1.250000e+00 8.000000e+00 0.000000e+00
2.316807e-04 1.591884e-05 9.499953e-01 1.750000e+00 8.000000e+00 0.000000e+00
8.120957e-05 1.169117e-05 9.499953e-01 2.250000e+00 8.000000e+00 0.000000e+00
5.451615e-05 9.543326e-06 9.499953e-01 2.750000e+00 8.000000e+00 0.000000e+00
3.131393e-05 8.254208e-06 9.499953e-01 3.250000e+00 8.000000e+00 0.000000e+00
4.212690e-06 7.723118e-06 9.499953e-01 3.750000e+00 8.000000e+00 0.000000e+00
-2.918392e-06 7.796789e-06 9.499953e-01 4.250000e+00 8.000000e+00 0.000000e+00
5.217036e-06 8.419085e-06 9.499953e-01 4.750000e+00 8.000000e+00 0.000000e+00
1.486487e-05 8.634381e-06 9.499953e-01 5.250000e+00 8.000000e+00 0.000000e+00
1.743935e-05 7.635052e-06 9.499953e-01 5.750000e+00 8.000000e+00 0.000000e+00
1.783868e-05 6.759273e-06 9.499953e-01 6.250000e+00 8.000000e+00 0.000000e+00
2.465991e-05 6.718051e-06 9.499953e-01 6.750000e+00 8.000000e+00 0.000000e+00
4.547570e-05 7.431032e-06 9.499953e-01 7.250000e+00 8.000000e+00 0.000000e+00
7.132481e-05 8.772455e-06 9.499953e-01 7.750000e+00 8.000000e+00 0.000000e+00
9.250171e-05 9.381024e-06 9.499953e-01 8.250000e+00 8.000000e+00 0.000000e+00
9.812337e-05 8.771232e-06 9.499953e-01 8.750000e+00 8.000000e+00 0.000000e+00
8.716865e-05 8.027194e-06 9.499953e-01 9.250000e+00 8.000000e+00 0.000000e+00
6.997859e-05 7.383027e-06 9.499953e-01 9.750000e+00 8.000000e+00 0.000000e+00
5.507232e-05 6.980366e-06 9.499953e-01 1.025000e+01 8.000000e+00 0.000000e+00
4.722436e-05 6.785914e-06 9.499953e-01 1.075000e+01 8.000000e+00 0.000000e+00
4.687656e-05 6.759637e-06 9.499953e-01 1.125000e+01 8.000000e+00 0.000000e+00
4.519721e-05 6.894568e-06 9.499953e-01 1.175000e+01 8.000000e+00 0.000000e+00
3.361437e-05 6.721111e-06 9.499953e-01 1.225000e+01 8.000000e+00 0.000000e+00
2.265991e-05 6.402961e-06 9.499953e-01 1.275000e+01 8.000000e+00 0.000000e+00
2.099216e-05 6.550725e-06 9.499953e-01 1.325000e+01 8.000000e+00 0.000000e+00
2.956285e-05 7.070419e-06 9.499953e-01 1.375000e+01 8.000000e+00 0.000000e+00
3.464247e-05 7.067543e-06 9.499953e-01 1.425000e+01 8.000000e+00 0.000000e+00
3.094250e-05 6.613004e-06 9.499953e-01 1.475000e+01 8.000000e+00 0.000000e+00
2.556090e-05 6.504211e-06 9.499953e-01 1.525000e+01 8.000000e+00 0.000000e+00
2.743250e-05 6.788030e-06 9.499953e-01 1.575000e+01 8.000000e+00 0.000000e+00
3.198784e-05 7.361828e-06 9.499953e-01 1.625000e+01 8.000000e+00 0.000000e+00
3.303013e-05 7.681790e-06 9.499953e-01 1.675000e+01 8.000000e+00 0.000000e+00
2.391343e-05 7.753719e-06 9.499953e-01 1.725000e+01 8.000000e+00 0.000000e+00
9.856210e-06 7.938465e-06 9.499953e-01 1.775000e+01 8.000000e+00 0.000000e+00
1.947839e-06 8.065577e-06 9.499953e-01 1.825000e+01 8.000000e+00 0.000000e+00
6.552328e-06 8.045495e-06 9.499953e-01 1.875000e+01 8.000000e+00 0.000000e+00
1.531517e-05 8.323127e-06 9.499953e-01 1.925000e+01 8.000000e+00 0.000000e+00
2.072310e-05 8.346601e-06 9.499953e-01 1.975000e+01 8.000000e+00 0.000000e+00
2.307800e-05 8.006085e-06 9.499953e-01 2.025000e+01 8.000000e+00 0.000000e+00
2.746321e-05 8.320304e-06 9.499953e-01 2.075000e+01 8.000000e+00 0.000000e+00
2.793423e-05 8.856049e-06 9.499953e-01 2.125000e+01 8.000000e+00 0.000000e+00
2.632408e-05 8.810604e-06 9.499953e-01 2.175000e+01 8.000000e+00 0.000000e+00
1.862396e-05 8.107819e-06 9.499953e-01 2.225000e+01 8.000000e+00 0.000000e+00
1.283127e-05 7.464293e-06 9.499953e-01 2.275000e+01 8.000000e+00 0.000000e+00
8.030744e-06 7.621091e-06 9.499953e-01 2.325000e+01 8.000000e+00 0.000000e+00
9.480611e-06 7.827087e-06 9.499953e-01 2.375000e+01 8.000000e+00 0.000000e+00
1.265331e-05 8.000785e-06 9.499953e-01 2.425000e+01 8.000000e+00 0.000000e+00
1.841092e-05 8.775770e-06 9.499953e-01 2.475000e+01 8.000000e+00 0.000000e+00
1.780019e-03 5.538371e-05 1.049995e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.231774e-03 3.917452e-05 1.049995e+00 7.500000e-01 8.000000e+00 0.000000e+00
6.673962e-04 2.518181e-05 1.049995e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.291255e-04 1.629386e-05 1.049995e+00 1.750000e+00 8.000000e+00 0.000000e+00
8.166638e-05 1.221700e-05 1.049995e+00 2.250000e+00 8.000000e+00 0.000000e+00
5.711527e-05 1.014850e-05 1.049995e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.734371e-05 8.905099e-06 1.049995e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.432558e-05 8.443388e-06 1.049995e+00 3.750000e+00 8.000000e+00 0.000000e+00
9.362319e-06 8.343476e-06 1.049995e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.472405e-05 8.520140e-06 1.049995e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.872908e-05 8.301649e-06 1.049995e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.585793e-05 7.204186e-06 1.049995e+00 5.750000e+00 8.000000e+00 0.000000e+00
1.413585e-05 6.573908e-06 1.049995e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.205829e-05 6.719727e-06 1.049995e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.414921e-05 7.398098e-06 1.049995e+00 7.250000e+00 8.000000e+00 0.000000e+00
6.701607e-05 8.201551e-06 1.049995e+00 7.750000e+00 8.000000e+00 0.000000e+00
8.114373e-05 8.366527e-06 1.049995e+00 8.250000e+00 8.000000e+00 0.000000e+00
8.442823e-05 7.987540e-06 1.049995e+00 8.750000e+00 8.000000e+00 0.000000e+00
7.898048e-05 7.788100e-06 1.049995e+00 9.250000e+00 8.000000e+00 0.000000e+00
7.077524e-05 7.767078e-06 1.049995e+00 9.750000e+00 8.000000e+00 0.000000e+00
6.195888e-05 7.515765e-06 1.049995e+00 1.025000e+01 8.000000e+00 0.000000e+00
5.704476e-05 7.400763e-06 1.049995e+00 1.075000e+01 8.000000e+00 0.000000e+00
5.742835e-05 7.677480e-06 1.049995e+00 1.125000e+01 8.000000e+00 0.000000e+00
5.562044e-05 7.771586e-06 1.049995e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.446479e-05 7.320389e-06 1.049995e+00 1.225000e+01 8.000000e+00 0.000000e+00
3.347924e-05 6.934503e-06 1.049995e+00 1.275000e+01 8.000000e+00 0.000000e+00
3.281627e-05 7.189451e-06 1.049995e+00 1.325000e+01 8.000000e+00 0.000000e+00
3.993698e-05 7.630615e-06 1.049995e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.028225e-05 7.443780e-06 1.049995e+00 1.425000e+01 8.000000e+00 0.000000e+00
2.978803e-05 6.749853e-06 1.049995e+00 1.475000e+01 8.000000e+00 0.000000e+00
1.840240e-05 6.396626e-06 1.049995e+00 1.525000e+01 8.000000e+00 0.000000e+00
1.639061e-05 6.653122e-06 1.049995e+00 1.575000e+01 8.000000e+00 0.000000e+00
2.022533e-05 7.219681e-06 1.049995e+00 1.625000e+01 8.000000e+00 0.000000e+00
2.312996e-05 7.688850e-06 1.049995e+00 1.675000e+01 8.000000e+00 0.000000e+00
1.973233e-05 8.161537e-06 1.049995e+00 1.725000e+01 8.000000e+00 0.000000e+00
1.175620e-05 8.830473e-06 1.049995e+00 1.775000e+01 8.000000e+00 0.000000e+00
5.903548e-06 8.877138e-06 1.049995e+00 1.825000e+01 8.000000e+00 0.000000e+00
1.092386e-05 8.366853e-06 1.049995e+00 1.875000e+01 8.000000e+00 0.000000e+00
2.212947e-05 8.736144e-06 1.049995e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.180753e-05 9.163904e-06 1.049995e+00 1.975000e+01 8.000000e+00 0.000000e+00
3.476157e-05 8.717396e-06 1.049995e+00 2.025000e+01 8.000000e+00 0.000000e+00
3.302314e-05 8.516185e-06 1.049995e+00 2.075000e+01 8.000000e+00 0.000000e+00
2.703782e-05 8.466511e-06 1.049995e+00 2.125000e+01 8.000000e+00 0.000000e+00
2.477770e-05 8.242566e-06 1.049995e+00 2.175000e+01 8.000000e+00 0.000000e+00
2.016530e-05 8.020365e-06 1.049995e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.602879e-05 7.629101e-06 1.049995e+00 2.275000e+01 8.000000e+00 0.000000e+00
9.763737e-06 7.473455e-06 1.049995e+00 2.325000e+01 8.000000e+00 0.000000e+00
9.305116e-06 7.481898e-06 1.049995e+00 2.375000e+01 8.000000e+00 0.000000e+00
1.286797e-05 7.921633e-06 1.049995e+00 2.425000e+01 8.000000e+00 0.000000e+00
2.088051e-05 9.380432e-06 1.049995e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.735624e-03 5.480995e-05 1.149995e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.190467e-03 3.811359e-05 1.149995e+00 7.500000e-01 8.000000e+00 0.000000e+00
6.345165e-04 2.415897e-05 1.149995e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.074198e-04 1.554125e-05 1.149995e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.850576e-05 1.180406e-05 1.149995e+00 2.250000e+00 8.000000e+00 0.000000e+00
5.046910e-05 1.054979e-05 1.149995e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.723533e-05 9.712999e-06 1.149995e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.828180e-05 8.824050e-06 1.149995e+00 3.750000e+00 8.000000e+00 0.000000e+00
1.060064e-05 8.198450e-06 1.149995e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.301090e-05 8.123709e-06 1.149995e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.639439e-05 8.137065e-06 1.149995e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.428591e-05 7.239119e-06 1.149995e+00 5.750000e+00 8.000000e+00 0.000000e+00
1.330757e-05 6.329116e-06 1.149995e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.032986e-05 6.395270e-06 1.149995e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.811554e-05 7.083480e-06 1.149995e+00 7.250000e+00 8.000000e+00 0.000000e+00
5.578659e-05 7.545659e-06 1.149995e+00 7.750000e+00 8.000000e+00 0.000000e+00
6.463577e-05 7.684065e-06 1.149995e+00 8.250000e+00 8.000000e+00 0.000000e+00
6.755367e-05 7.571666e-06 1.149995e+00 8.750000e+00 8.000000e+00 0.000000e+00
6.640283e-05 7.559055e-06 1.149995e+00 9.250000e+00 8.000000e+00 0.000000e+00
6.510863e-05 7.874118e-06 1.149995e+00 9.750000e+00 8.000000e+00 0.000000e+00
6.295647e-05 7.784284e-06 1.149995e+00 1.025000e+01 8.000000e+00 0.000000e+00
6.250890e-05 7.768265e-06 1.149995e+00 1.075000e+01 8.000000e+00 0.000000e+00
6.480405e-05 8.176615e-06 1.149995e+00 1.125000e+01 8.000000e+00 0.000000e+00
6.492935e-05 8.314073e-06 1.149995e+00 1.175000e+01 8.000000e+00 0.000000e+00
5.682123e-05 7.996117e-06 1.149995e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.491692e-05 7.643322e-06 1.149995e+00 1.275000e+01 8.000000e+00 0.000000e+00
4.044749e-05 7.532322e-06 1.149995e+00 1.325000e+01 8.000000e+00 0.000000e+00
4.289645e-05 7.560106e-06 1.149995e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.173268e-05 7.320053e-06 1.149995e+00 1.425000e+01 8.000000e+00 0.000000e+00
3.104318e-05 6.715124e-06 1.149995e+00 1.475000e+01 8.000000e+00 0.000000e+00
1.885064e-05 6.417356e-06 1.149995e+00 1.525000e+01 8.000000e+00 0.000000e+00
1.514271e-05 6.768749e-06 1.149995e+00 1.575000e+01 8.000000e+00 0.000000e+00
1.720076e-05 7.260495e-06 1.149995e+00 1.625000e+01 8.000000e+00 0.000000e+00
1.919361e-05 7.712579e-06 1.149995e+00 1.675000e+01 8.000000e+00 0.000000e+00
1.515770e-05 8.364724e-06 1.149995e+00 1.725000e+01 8.000000e+00 0.000000e+00
9.953275e-06 9.280224e-06 1.149995e+00 1.775000e+01 8.000000e+00 0.000000e+00
1.001527e-05 9.532444e-06 1.149995e+00 1.825000e+01 8.000000e+00 0.000000e+00
2.381666e-05 9.400609e-06 1.149995e+00 1.875000e+01 8.000000e+00 0.000000e+00
3.993691e-05 9.842794e-06 1.149995e+00 1.925000e+01 8.000000e+00 0.000000e+00
5.250850e-05 1.025618e-05 1.149995e+00 1.975000e+01 8.000000e+00 0.000000e+00
5.499048e-05 9.953023e-06 1.149995e+00 2.025000e+01 8.000000e+00 0.000000e+00
5.057048e-05 9.737925e-06 1.149995e+00 2.075000e+01 8.000000e+00 0.000000e+00
3.674036e-05 9.148632e-06 1.149995e+00 2.125000e+01 8.000000e+00 0.000000e+00
2.704753e-05 8.637667e-06 1.149995e+00 2.175000e+01 8.000000e+00 0.000000e+00
1.866461e-05 8.257452e-06 1.149995e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.259315e-05 7.814539e-06 1.149995e+00 2.275000e+01 8.000000e+00 0.000000e+00
2.550900e-06 7.453284e-06 1.149995e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.800546e-06 7.229739e-06 1.149995e+00 2.375000e+01 8.000000e+00 0.000000e+00
7.529095e-07 7.625724e-06 1.149995e+00 2.425000e+01 8.000000e+00 0.000000e+00
1.052588e-05 9.141197e-06 1.149995e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.636494e-03 5.328055e-05 1.249995e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.117287e-03 3.699718e-05 1.249995e+00 7.500000e-01 8.000000e+00 0.000000e+00
5.866229e-04 2.331399e-05 1.249995e+00 1.250000e+00 8.000000e+00 0.000000e+00
1.786030e-04 1.459338e-05 1.249995e+00 1.750000e+00 8.000000e+00 0.000000e+00
4.852509e-05 1.067192e-05 1.249995e+00 2.250000e+00 8.000000e+00 0.000000e+00
3.954686e-05 9.857878e-06 1.249995e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.497788e-05 9.466028e-06 1.249995e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.927821e-05 8.543322e-06 1.249995e+00 3.750000e+00 8.000000e+00 0.000000e+00
6.425924e-06 7.767839e-06 1.249995e+00 4.250000e+00 8.000000e+00 0.000000e+00
6.045097e-06 7.769163e-06 1.249995e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.210850e-05 8.136463e-06 1.249995e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.443470e-05 7.513655e-06 1.249995e+00 5.750000e+00 8.000000e+00 0.000000e+00
